"AGED - 2014 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR PART A AND PART B BY STATE AND COUNTY OF RESIDENCE. (BENEFICIARIES ENROLLED IN PARTS A AND/OR B EXCEPT FOR PUERTO RICO WHERE ENROLLED IN BOTH PARTS A AND B. REIMBURSEMENTS EXCLUDED FOR HOSPICE AND COST CONTRACTS. DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY)",,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A TOTAL REIMBURSEMENT W/O IME/DSH/GME,PART A TOTAL PER CAPITA W/O IME/DSH/GME,PART A  IME,PART A  DSH,PART A  GME,PART B  ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B TOTAL PER CAPITA,AGED AND DISABLED MEAN RISK SCORE
34620,NORTH CAROLINA,MOORE,"16,184","54,698,452",281.65,"52,527,239",270.47,"886,520","1,056,435","228,257","15,397","65,281,604",353.32,0.937
34630,NORTH CAROLINA,NASH,"13,868","59,556,723",357.88,"55,859,005",335.66,"1,317,489","1,885,564","494,664","13,087","53,302,624",339.41,1.002
34640,NORTH CAROLINA,NEW HANOVER,"27,800","103,896,135",311.44,"97,531,469",292.36,"3,336,144","2,138,118","890,402","26,261","116,039,676",368.23,0.958
34650,NORTH CAROLINA,NORTHAMPTON,"3,254","14,002,288",358.59,"13,126,811",336.17,"379,953","333,202","162,321","3,113","13,280,754",355.52,1.049
34660,NORTH CAROLINA,ONSLOW,"13,301","49,338,334",309.11,"46,340,853",290.33,"1,329,583","1,224,185","443,712","12,703","58,760,099",385.47,0.976
34670,NORTH CAROLINA,ORANGE,"11,976","35,862,488",249.54,"29,302,119",203.89,"4,067,673","882,329","1,610,366","10,196","38,549,478",315.07,0.889
34680,NORTH CAROLINA,PAMLICO,"2,442","8,525,848",290.94,"8,151,901",278.18,"168,055","154,360","51,531","2,350","10,568,950",374.79,0.928
34690,NORTH CAROLINA,PASQUOTANK,"5,501","21,648,144",327.94,"20,851,642",315.88,"349,013","324,613","122,875","5,222","20,219,476",322.66,1.011
34700,NORTH CAROLINA,PENDER,"7,210","28,629,162",330.90,"26,936,416",311.33,"876,003","592,135","224,606","6,845","29,735,102",362.01,0.954
34710,NORTH CAROLINA,PERQUIMANS,"2,619","9,390,740",298.80,"8,923,146",283.92,"215,281","160,479","91,833","2,483","10,283,371",345.13,0.907
34720,NORTH CAROLINA,PERSON,"3,701","16,774,123",377.69,"15,099,781",339.99,"1,073,552","293,717","307,071","3,408","14,163,727",346.34,0.998
34730,NORTH CAROLINA,PITT,"16,191","71,647,464",368.76,"61,683,717",317.48,"4,560,214","2,335,316","3,068,216","15,186","58,674,741",321.98,0.982
34740,NORTH CAROLINA,POLK,"4,070","13,803,478",282.63,"13,390,371",274.17,"176,287","153,994","82,824","3,865","14,139,463",304.86,0.899
34750,NORTH CAROLINA,RANDOLPH,"10,514","38,432,010",304.61,"36,569,419",289.85,"794,822","746,218","321,549","9,529","40,047,509",350.22,1.042
34760,NORTH CAROLINA,RICHMOND,"6,127","26,112,160",355.15,"25,186,547",342.56,"285,783","547,290","92,539","5,869","24,470,312",347.45,1.064
34770,NORTH CAROLINA,ROBESON,"13,048","63,426,888",405.09,"59,914,133",382.65,"1,150,755","2,088,852","273,147","12,361","55,114,384",371.56,1.145
34780,NORTH CAROLINA,ROCKINGHAM,"7,652","32,641,316",355.48,"30,585,584",333.09,"955,736","642,621","457,373","7,047","28,487,300",336.87,1.071
34790,NORTH CAROLINA,ROWAN,"12,490","52,212,012",348.36,"50,107,869",334.32,"918,386","844,049","341,707","11,428","51,424,119",374.99,1.032
34800,NORTH CAROLINA,RUTHERFORD,"9,149","31,947,432",290.99,"30,525,689",278.04,"538,073","704,815","178,854","8,728","32,242,273",307.84,0.968
34810,NORTH CAROLINA,SAMPSON,"6,522","27,012,901",345.15,"25,526,806",326.16,"608,155","674,339","203,599","6,136","26,927,749",365.71,1.069
34820,NORTH CAROLINA,SCOTLAND,"3,951","13,154,910",277.46,"12,568,075",265.08,"220,199","299,160","67,473","3,787","14,971,392",329.45,1.063
34830,NORTH CAROLINA,STANLY,"7,978","32,888,946",343.54,"31,495,941",328.99,"518,628","694,169","180,207","7,553","34,960,427",385.72,1.042
34840,NORTH CAROLINA,STOKES,"2,784","13,975,595",418.33,"12,899,353",386.12,"571,886","252,804","251,550","2,505","10,926,239",363.48,0.997
34850,NORTH CAROLINA,SURRY,"6,751","30,587,757",377.57,"28,401,260",350.58,"1,096,664","608,604","481,227","6,337","28,530,375",375.18,1.083
34860,NORTH CAROLINA,SWAIN,"2,338","7,496,765",267.21,"7,202,969",256.74,"119,370","141,543","32,881","2,214","9,774,989",367.92,0.998
34870,NORTH CAROLINA,TRANSYLVANIA,"6,246","18,905,747",252.24,"18,276,406",243.84,"291,493","250,022","87,825","5,962","24,329,067",340.06,0.873
34880,NORTH CAROLINA,TYRRELL,551,"2,131,127",322.31,"1,985,672",300.31,"66,918","37,993","40,541",530,"2,265,684",356.24,0.996
34890,NORTH CAROLINA,UNION,"14,798","46,054,429",259.35,"43,849,625",246.93,"828,719","1,065,689","310,395","13,728","59,237,651",359.59,0.960
34900,NORTH CAROLINA,VANCE,"4,923","19,474,306",329.65,"18,135,435",306.98,"688,579","498,297","151,994","4,574","17,816,087",324.59,1.002
34910,NORTH CAROLINA,WAKE,"71,639","203,004,942",236.14,"191,690,629",222.98,"6,245,969","3,131,023","1,937,318","63,842","270,972,861",353.70,0.927
34920,NORTH CAROLINA,WARREN,"2,248","8,061,871",298.85,"7,419,961",275.06,"323,285","216,686","101,938","2,105","8,248,464",326.54,1.026
34930,NORTH CAROLINA,WASHINGTON,"2,140","8,402,720",327.21,"7,730,313",301.02,"311,022","190,999","170,385","2,073","8,695,272",349.54,0.935
34940,NORTH CAROLINA,WATAUGA,"4,562","15,009,235",274.17,"14,226,266",259.87,"375,994","275,652","131,322","4,249","18,582,176",364.44,0.951
34950,NORTH CAROLINA,WAYNE,"13,571","54,508,019",334.71,"52,292,908",321.11,"796,603","1,110,878","307,630","12,840","57,112,141",370.67,1.013
34960,NORTH CAROLINA,WILKES,"6,880","28,955,136",350.72,"26,860,078",325.34,"1,067,551","565,993","461,512","6,525","26,947,588",344.16,1.018
34970,NORTH CAROLINA,WILSON,"10,423","43,552,367",348.21,"41,063,570",328.31,"963,609","1,073,869","451,318","9,867","44,705,112",377.56,1.035
34980,NORTH CAROLINA,YADKIN,"2,712","11,621,537",357.10,"10,862,085",333.77,"371,192","202,069","186,189","2,482","11,334,403",380.55,1.002
34981,NORTH CAROLINA,YANCEY,"2,897","8,141,881",234.20,"7,790,284",224.09,"134,929","174,527","42,139","2,735","10,270,074",312.92,0.954
35000,NORTH DAKOTA,ADAMS,524,"1,709,083",271.80,"1,675,765",266.50,"19,794","9,206","4,316",497,"2,481,093",416.01,0.892
35010,NORTH DAKOTA,BARNES,"1,764","6,907,692",326.33,"6,726,243",317.76,"93,708","66,243","21,496","1,604","6,929,201",360.00,0.968
35020,NORTH DAKOTA,BENSON,758,"3,221,269",354.14,"3,101,752",341.00,"65,361","33,611","20,544",684,"3,064,471",373.35,0.931
35030,NORTH DAKOTA,BILLINGS,69,"200,023",241.57,"197,462",238.48,931,"1,259",368,62,"207,052",278.30,0.883
35040,NORTH DAKOTA,BOTTINEAU,"1,353","4,399,179",270.95,"4,250,499",261.79,"89,228","32,310","27,141","1,268","4,898,484",321.93,0.878
35050,NORTH DAKOTA,BOWMAN,612,"2,327,149",316.88,"2,276,688",310.01,"25,526","16,342","8,593",588,"2,781,667",394.23,0.827
35060,NORTH DAKOTA,BURKE,434,"1,832,892",351.94,"1,794,456",344.56,"22,227","8,452","7,755",415,"1,859,731",373.44,0.811
35070,NORTH DAKOTA,BURLEIGH,"9,976","31,790,054",265.55,"30,471,061",254.54,"646,535","415,923","256,534","9,158","41,078,402",373.79,0.947
35080,NORTH DAKOTA,CASS,"13,619","42,217,011",258.32,"40,576,237",248.28,"848,027","597,798","194,948","12,105","52,555,553",361.80,0.939
35090,NORTH DAKOTA,CAVALIER,839,"2,723,509",270.51,"2,624,709",260.70,"52,646","30,253","15,900",783,"3,412,571",363.19,0.854
35100,NORTH DAKOTA,DICKEY,943,"4,411,931",389.88,"4,318,440",381.62,"43,892","39,267","10,330",885,"4,272,382",402.30,0.931
35110,NORTH DAKOTA,DIVIDE,414,"2,273,940",457.72,"2,243,942",451.68,"14,652","9,420","5,925",391,"1,708,723",364.18,0.877
35120,NORTH DAKOTA,DUNN,405,"1,403,267",288.74,"1,371,462",282.19,"17,154","8,860","5,791",360,"1,352,628",313.11,0.908
35130,NORTH DAKOTA,EDDY,459,"2,161,610",392.45,"2,083,644",378.29,"45,123","25,489","7,352",427,"1,861,446",363.28,0.894
35140,NORTH DAKOTA,EMMONS,643,"2,354,712",305.17,"2,266,986",293.80,"51,513","20,569","15,642",614,"3,075,711",417.44,0.931
35150,NORTH DAKOTA,FOSTER,598,"2,181,410",303.99,"2,136,083",297.67,"25,271","13,420","6,634",568,"2,559,890",375.57,0.933
35160,NORTH DAKOTA,GOLDEN VALLEY,335,"1,625,546",404.36,"1,559,091",387.83,"43,017","15,752","7,684",323,"1,389,303",358.44,0.902
35170,NORTH DAKOTA,GRAND FORKS,"6,587","23,578,146",298.29,"21,950,255",277.70,"914,807","394,066","319,017","5,899","27,566,094",389.42,0.963
35180,NORTH DAKOTA,GRANT,459,"2,298,212",417.25,"2,231,433",405.13,"35,016","18,909","12,853",431,"2,207,223",426.76,0.897
35190,NORTH DAKOTA,GRIGGS,502,"1,732,445",287.59,"1,682,240",279.26,"22,542","21,017","6,644",478,"2,254,820",393.10,0.818
35200,NORTH DAKOTA,HETTINGER,524,"1,790,410",284.73,"1,754,733",279.06,"15,687","14,982","5,005",493,"2,214,107",374.26,0.854
35210,NORTH DAKOTA,KIDDER,308,"956,834",258.88,"913,943",247.28,"20,921","12,696","9,272",290,"1,097,675",315.42,0.999
35220,NORTH DAKOTA,LA MOURE,750,"2,878,619",319.85,"2,805,021",311.67,"41,228","24,212","8,157",708,"3,217,633",378.72,0.932
35230,NORTH DAKOTA,LOGAN,353,"1,296,889",306.16,"1,235,392",291.64,"38,802","14,302","8,392",335,"1,504,472",374.25,0.913
35240,NORTH DAKOTA,MCHENRY,981,"3,688,019",313.29,"3,573,459",303.56,"60,042","31,659","22,856",919,"3,982,943",361.17,0.906
35250,NORTH DAKOTA,MCINTOSH,650,"2,711,723",347.66,"2,662,098",341.29,"26,951","14,132","8,541",615,"2,889,382",391.52,0.902
35260,NORTH DAKOTA,MCKENZIE,742,"2,936,651",329.81,"2,856,314",320.79,"44,444","21,985","13,907",679,"2,865,036",351.62,0.837
35270,NORTH DAKOTA,MCLEAN,"1,721","5,467,480",264.74,"5,307,244",256.98,"75,775","54,398","30,061","1,623","7,412,792",380.61,0.865
35280,NORTH DAKOTA,MERCER,"1,196","3,881,263",270.43,"3,765,936",262.40,"54,346","38,784","22,195","1,138","5,315,005",389.21,0.868
35290,NORTH DAKOTA,MORTON,"3,389","11,783,570",289.75,"11,269,555",277.11,"261,560","159,839","92,615","3,148","13,026,724",344.84,0.962
35300,NORTH DAKOTA,MOUNTRAIL,"1,045","3,908,659",311.70,"3,804,429",303.38,"47,146","32,534","24,549",935,"3,351,978",298.75,0.876
35310,NORTH DAKOTA,NELSON,887,"3,901,515",366.55,"3,719,575",349.45,"101,493","51,247","29,200",845,"3,778,653",372.65,0.969
35320,NORTH DAKOTA,OLIVER,184,"628,042",284.44,"607,360",275.07,"8,645","7,436","4,598",173,"764,661",368.33,0.861
35330,NORTH DAKOTA,PEMBINA,"1,296","4,225,683",271.71,"3,986,265",256.32,"151,283","53,184","34,950","1,204","5,142,205",355.91,0.894
35340,NORTH DAKOTA,PIERCE,596,"2,150,563",300.69,"2,109,601",294.97,"17,912","14,528","8,521",566,"2,686,627",395.56,0.844
35350,NORTH DAKOTA,RAMSEY,"2,128","6,900,741",270.24,"6,633,068",259.75,"149,756","70,980","46,934","1,987","8,782,262",368.32,0.945
35360,NORTH DAKOTA,RANSOM,949,"4,550,412",399.58,"4,465,407",392.12,"45,084","28,794","11,126",896,"3,712,987",345.33,1.031
35370,NORTH DAKOTA,RENVILLE,429,"1,215,937",236.20,"1,154,012",224.17,"37,939","10,517","13,468",398,"1,424,364",298.23,0.902
35380,NORTH DAKOTA,RICHLAND,"1,836","6,210,684",281.89,"6,052,176",274.70,"80,702","58,952","18,852","1,693","6,631,145",326.40,0.892
35390,NORTH DAKOTA,ROLETTE,"1,396","6,027,746",359.82,"5,850,706",349.25,"83,002","62,909","31,127","1,123","5,642,733",418.72,0.970
35400,NORTH DAKOTA,SARGENT,787,"2,927,003",309.93,"2,851,146",301.90,"43,616","21,357","10,882",756,"3,004,567",331.19,0.866
35410,NORTH DAKOTA,SHERIDAN,283,"1,276,202",375.80,"1,235,597",363.84,"22,188","10,510","7,906",272,"1,087,124",333.06,0.936
35420,NORTH DAKOTA,SIOUX,250,"981,573",327.19,"939,415",313.14,"16,996","16,221","8,940",185,"819,431",369.11,0.988
35430,NORTH DAKOTA,SLOPE,74,"124,351",140.03,"120,751",135.98,"2,249","1,060",289,65,"299,717",384.25,0.822
35440,NORTH DAKOTA,STARK,"3,289","10,875,080",275.54,"10,606,225",268.73,"146,701","76,407","45,747","3,060","12,704,597",345.99,0.887
35450,NORTH DAKOTA,STEELE,317,"1,095,150",287.89,"1,049,047",275.77,"24,433","15,622","6,047",302,"1,188,609",327.98,0.844
35460,NORTH DAKOTA,STUTSMAN,"2,692","8,197,626",253.77,"7,983,815",247.15,"113,132","71,357","29,321","2,457","10,237,772",347.23,0.925
35470,NORTH DAKOTA,TOWNER,475,"1,967,340",345.15,"1,910,213",335.13,"31,423","16,183","9,518",453,"2,368,327",435.67,0.892
35480,NORTH DAKOTA,TRAILL,"1,245","4,345,134",290.84,"4,210,411",281.82,"79,151","38,501","17,070","1,167","4,750,145",339.20,0.883
35490,NORTH DAKOTA,WALSH,"1,889","7,725,594",340.82,"7,380,171",325.58,"202,240","85,361","57,822","1,749","8,050,366",383.57,0.879
35500,NORTH DAKOTA,WARD,"6,816","23,229,092",284.00,"22,573,807",275.99,"318,563","173,782","162,938","6,321","27,887,640",367.66,0.941
35510,NORTH DAKOTA,WELLS,"1,035","4,160,110",334.95,"4,078,483",328.38,"40,555","28,394","12,675","1,014","4,223,771",347.12,0.891
35520,NORTH DAKOTA,WILLIAMS,"2,938","10,136,019",287.50,"9,943,886",282.05,"105,778","49,973","36,381","2,742","10,540,174",320.33,0.841
36000,OHIO,ADAMS,"3,187","15,171,549",396.70,"14,417,217",376.98,"419,247","184,355","150,729","2,940","13,870,208",393.15,1.069
36010,OHIO,ALLEN,"11,613","55,791,868",400.35,"54,362,211",390.10,"487,399","773,242","169,015","10,925","49,916,964",380.75,1.056
36020,OHIO,ASHLAND,"5,042","15,682,504",259.20,"14,827,800",245.07,"466,392","214,300","174,010","4,630","17,977,465",323.57,0.954
36030,OHIO,ASHTABULA,"11,938","60,422,335",421.78,"56,234,648",392.55,"2,711,315","613,935","862,435","10,991","52,539,923",398.36,1.091
36040,OHIO,ATHENS,"4,708","22,253,449",393.89,"20,660,823",365.70,"912,907","323,861","355,856","4,250","18,706,212",366.79,1.037
36050,OHIO,AUGLAIZE,"6,568","23,586,900",299.27,"22,966,248",291.39,"242,488","284,399","93,763","6,119","26,339,516",358.71,0.970
36060,OHIO,BELMONT,"5,510","23,979,320",362.66,"22,600,606",341.81,"699,997","264,458","414,258","4,847","20,510,208",352.63,1.027
36070,OHIO,BROWN,"3,478","15,142,531",362.82,"14,369,035",344.28,"393,935","229,608","149,950","3,174","14,008,378",367.79,1.030
36080,OHIO,BUTLER,"27,107","114,182,168",351.02,"110,049,297",338.32,"2,004,957","1,392,557","735,356","24,248","113,115,356",388.74,1.021
36090,OHIO,CARROLL,"1,889","6,791,859",299.62,"6,248,446",275.65,"305,623","70,231","167,556","1,687","6,355,417",313.94,0.968
36100,OHIO,CHAMPAIGN,"3,136","13,667,621",363.19,"13,164,718",349.83,"226,033","196,120","80,748","2,844","11,855,072",347.37,1.020
36110,OHIO,CLARK,"11,913","54,535,286",381.48,"52,254,279",365.53,"969,061","881,756","430,189","10,572","48,836,995",384.96,1.099
36120,OHIO,CLERMONT,"11,514","47,534,610",344.03,"45,000,449",325.69,"1,375,711","582,328","576,120","10,060","44,775,771",370.91,0.996
36130,OHIO,CLINTON,"4,138","17,021,785",342.79,"15,643,061",315.03,"758,863","220,177","399,681","3,758","16,608,591",368.29,0.998
36140,OHIO,COLUMBIANA,"11,926","54,164,300",378.47,"50,783,101",354.85,"1,711,227","483,617","1,186,353","10,803","48,878,194",377.04,1.046
36150,OHIO,COSHOCTON,"4,008","18,738,824",389.61,"18,005,912",374.37,"330,184","269,998","132,728","3,791","16,998,235",373.65,1.025
36160,OHIO,CRAWFORD,"5,771","24,518,267",354.04,"23,640,288",341.37,"500,711","206,764","170,504","5,458","24,629,825",376.05,0.997
36170,OHIO,CUYAHOGA,"115,765","546,898,706",393.68,"491,422,644",353.75,"33,189,101","6,207,100","16,079,861","100,343","447,436,608",371.59,1.083
36190,OHIO,DARKE,"6,179","22,510,947",303.59,"21,519,004",290.22,"459,655","257,953","274,332","5,787","26,134,845",376.34,0.972
36200,OHIO,DEFIANCE,"4,967","21,489,724",360.54,"20,272,224",340.12,"654,940","263,569","298,989","4,699","19,608,833",347.75,0.964
36210,OHIO,DELAWARE,"9,253","31,241,492",281.36,"29,373,550",264.54,"1,100,623","340,318","426,999","7,956","33,093,898",346.63,0.939
36220,OHIO,ERIE,"11,489","46,878,572",340.03,"43,996,726",319.12,"1,553,205","675,660","652,978","10,701","47,944,883",373.37,1.002
36230,OHIO,FAIRFIELD,"9,705","41,578,269",357.02,"39,123,889",335.94,"1,301,817","525,000","627,559","8,574","39,345,449",382.41,1.030
36240,OHIO,FAYETTE,"2,124","8,001,879",313.95,"7,591,002",297.83,"219,431","87,930","103,514","1,920","7,706,110",334.47,0.983
36250,OHIO,FRANKLIN,"70,045","292,896,209",348.46,"267,514,856",318.27,"14,361,711","4,462,511","6,557,129","59,451","262,099,641",367.39,1.029
36260,OHIO,FULTON,"4,985","19,660,430",328.66,"17,764,293",296.96,"1,124,162","238,718","533,255","4,646","20,540,343",368.42,0.969
36270,OHIO,GALLIA,"3,735","15,469,323",345.14,"14,718,946",328.40,"290,504","369,124","90,749","3,516","16,207,561",384.14,1.048
36280,OHIO,GEAUGA,"9,311","32,717,173",292.82,"30,223,396",270.50,"1,703,818","265,618","524,339","8,088","34,586,867",356.36,0.948
36290,OHIO,GREENE,"10,298","43,133,634",349.05,"40,408,867",327.00,"1,392,907","538,429","793,429","9,075","41,611,278",382.11,0.992
36300,OHIO,GUERNSEY,"4,547","22,791,126",417.70,"21,889,552",401.17,"435,928","335,550","130,093","4,233","18,775,364",369.62,1.054
36310,OHIO,HAMILTON,"70,394","307,146,872",363.60,"282,397,570",334.31,"13,866,481","4,576,759","6,306,061","61,217","276,627,763",376.57,1.028
36330,OHIO,HANCOCK,"7,652","22,252,825",242.34,"21,351,927",232.53,"476,411","251,796","172,690","7,163","28,946,092",336.75,0.982
36340,OHIO,HARDIN,"3,365","15,807,340",391.46,"15,374,403",380.74,"214,339","154,888","63,708","3,160","13,657,268",360.16,0.972
36350,OHIO,HARRISON,"1,811","8,986,956",413.54,"8,598,303",395.65,"201,245","71,859","115,548","1,663","7,319,606",366.79,0.989
36360,OHIO,HENRY,"3,421","13,926,382",339.24,"13,072,514",318.44,"493,358","141,576","218,933","3,209","13,914,530",361.34,0.950
36370,OHIO,HIGHLAND,"3,924","18,492,237",392.72,"17,385,146",369.21,"630,726","240,672","235,692","3,644","15,987,609",365.61,1.003
36380,OHIO,HOCKING,"2,807","12,707,934",377.27,"12,176,667",361.50,"287,074","114,810","129,381","2,646","10,822,705",340.85,0.982
36390,OHIO,HOLMES,"1,873","5,805,463",258.30,"5,510,131",245.16,"166,733","46,333","82,265","1,571","5,554,684",294.65,0.886
36400,OHIO,HURON,"8,276","31,793,473",320.14,"29,684,406",298.90,"1,203,951","453,316","451,799","7,748","32,271,028",347.09,0.978
36410,OHIO,JACKSON,"3,325","13,757,568",344.80,"13,124,723",328.94,"311,483","215,606","105,754","3,104","14,964,908",401.76,1.050
36420,OHIO,JEFFERSON,"8,238","46,646,450",471.86,"44,825,368",453.44,"853,762","439,739","527,580","7,593","35,746,880",392.32,1.089
36430,OHIO,KNOX,"6,013","24,065,185",333.52,"22,959,140",318.19,"614,478","277,153","214,412","5,477","26,209,144",398.78,0.966
36440,OHIO,LAKE,"24,512","103,790,434",352.86,"97,954,568",333.02,"3,863,567","583,612","1,388,685","21,577","96,682,181",373.40,1.032
36450,OHIO,LAWRENCE,"7,723","34,239,710",369.46,"32,608,788",351.86,"677,206","735,122","218,593","7,188","34,111,017",395.46,1.069
36460,OHIO,LICKING,"13,201","48,302,708",304.92,"45,805,921",289.16,"1,267,949","765,198","463,638","11,643","48,744,194",348.88,0.996
36470,OHIO,LOGAN,"5,330","22,760,799",355.86,"21,571,497",337.27,"664,540","334,020","190,740","4,955","21,158,562",355.85,0.969
36480,OHIO,LORAIN,"30,122","142,132,980",393.21,"132,850,495",367.53,"5,577,441","1,723,112","1,981,931","27,246","126,471,212",386.82,1.045
36490,OHIO,LUCAS,"34,013","171,845,870",421.03,"154,559,126",378.68,"9,234,295","2,945,711","5,106,737","30,647","136,475,587",371.10,1.080
36500,OHIO,MADISON,"3,110","12,222,637",327.51,"11,286,337",302.42,"522,247","183,787","230,265","2,727","12,191,982",372.57,0.977
36510,OHIO,MAHONING,"21,171","99,181,879",390.40,"91,074,837",358.49,"4,488,007","998,142","2,620,892","19,063","84,992,254",371.54,1.054
36520,OHIO,MARION,"6,720","30,546,749",378.80,"29,391,351",364.48,"549,387","438,623","167,386","6,217","29,602,213",396.79,1.066
36530,OHIO,MEDINA,"15,407","56,649,594",306.41,"52,942,980",286.36,"2,386,242","395,372","924,999","13,561","58,761,330",361.09,0.976
36540,OHIO,MEIGS,"2,567","10,781,807",350.01,"10,131,233",328.89,"308,840","233,756","107,978","2,412","11,148,564",385.18,1.049
36550,OHIO,MERCER,"4,596","17,327,927",314.18,"16,839,970",305.34,"240,259","166,764","80,933","4,281","17,049,465",331.88,0.923
36560,OHIO,MIAMI,"11,063","44,759,892",337.16,"42,193,838",317.83,"1,221,340","684,756","659,956","9,946","44,226,861",370.56,0.980
36570,OHIO,MONROE,"1,346","5,557,709",344.09,"5,232,669",323.96,"185,506","60,602","78,931","1,261","5,176,013",342.06,0.972
36580,OHIO,MONTGOMERY,"48,639","207,619,493",355.72,"189,717,382",325.04,"8,840,855","2,916,076","6,145,178","42,148","199,767,354",394.97,1.034
36590,OHIO,MORGAN,"1,436","6,175,367",358.37,"5,968,613",346.37,"79,156","96,757","30,839","1,333","5,585,280",349.17,1.033
36600,OHIO,MORROW,"2,454","10,725,795",364.23,"10,211,548",346.77,"307,574","106,796","99,874","2,201","10,203,020",386.30,1.002
36610,OHIO,MUSKINGUM,"9,848","46,952,311",397.31,"45,599,597",385.86,"417,702","802,608","132,403","9,168","41,704,155",379.07,1.082
36620,OHIO,NOBLE,929,"3,993,888",358.26,"3,845,921",344.99,"67,438","58,456","22,070",884,"3,831,007",361.14,1.027
36630,OHIO,OTTAWA,"6,065","25,439,116",349.53,"23,500,410",322.90,"1,060,355","391,646","486,703","5,652","25,577,685",377.12,0.970
36640,OHIO,PAULDING,"2,083","8,727,977",349.17,"8,472,136",338.94,"115,386","91,442","49,011","1,955","8,669,106",369.53,0.918
36650,OHIO,PERRY,"3,681","17,256,007",390.65,"16,467,257",372.80,"364,531","262,308","161,909","3,397","15,442,105",378.82,1.001
36660,OHIO,PICKAWAY,"3,887","16,448,852",352.65,"15,440,950",331.04,"541,777","244,444","221,680","3,513","15,807,151",374.97,1.020
