"AGED -- 2009 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) "
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE
BENEFICIARIES ENROLLED IN PARTS A AND/OR B  
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED

CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES
04590,ARKANSAS                 ,PULASKI                ,"42,586","173,703,957",339.91,"157,518,334",308.24,"2,462,224","12,314,744","1,408,654","39,152","150,517,238",320.37,0.966
04600,ARKANSAS                 ,RANDOLPH               ,"2,467","11,178,720",377.61,"10,190,034",344.21,"176,483","764,056","48,145","2,366","9,354,097",329.46,0.896
04610,ARKANSAS                 ,ST  FRANCIS            ,"2,791","10,828,448",323.31,"9,463,582",282.56,"246,613","1,025,439","92,812","2,643","9,252,177",291.72,0.944
04620,ARKANSAS                 ,SALINE                 ,"7,465","32,041,678",357.69,"29,988,493",334.77,"263,337","1,673,184","116,662","7,148","28,285,213",329.76,0.936
04630,ARKANSAS                 ,SCOTT                  ,"1,519","5,664,841",310.78,"5,336,716",292.78,"32,729","287,515","7,879","1,442","4,428,883",255.95,0.883
04640,ARKANSAS                 ,SEARCY                 ,"1,428","5,061,190",295.35,"4,741,832",276.72,"25,844","283,851","9,662","1,358","4,975,231",305.30,0.927
04650,ARKANSAS                 ,SEBASTIAN              ,"12,213","46,221,440",315.38,"42,235,532",288.19,"533,235","3,305,041","147,629","11,489","39,621,165",287.38,0.947
04660,ARKANSAS                 ,SEVIER                 ,"1,870","7,853,562",349.98,"7,487,028",333.65,"47,592","297,290","21,651","1,778","7,251,686",339.88,1.009
04670,ARKANSAS                 ,SHARP                  ,"3,550","15,348,058",360.28,"13,872,770",325.65,"131,947","1,295,650","47,690","3,435","14,127,145",342.73,0.986
04680,ARKANSAS                 ,STONE                  ,"2,169","9,675,256",371.72,"8,957,540",344.15,"95,578","601,749","20,387","2,085","9,062,483",362.21,0.930
04690,ARKANSAS                 ,UNION                  ,"6,226","22,297,734",298.45,"20,277,930",271.41,"296,094","1,615,596","108,113","6,003","19,005,920",263.84,0.962
04700,ARKANSAS                 ,VAN BUREN              ,"3,004","8,980,286",249.12,"8,467,208",234.89,"77,581","399,812","35,683","2,871","10,839,789",314.63,0.903
04710,ARKANSAS                 ,WASHINGTON             ,"16,329","58,215,914",297.10,"54,138,397",276.29,"1,053,325","2,677,363","346,828","14,983","48,177,036",267.95,0.909
04720,ARKANSAS                 ,WHITE                  ,"10,042","45,449,435",377.16,"41,632,521",345.49,"196,597","3,529,976","90,341","9,572","32,784,198",285.42,0.981
04730,ARKANSAS                 ,WOODRUFF               ,"1,149","5,066,919",367.49,"4,588,997",332.83,"32,469","435,940","9,512","1,103","4,251,846",321.23,1.016
04740,ARKANSAS                 ,YELL                   ,"2,927","13,438,932",382.61,"12,554,502",357.43,"62,888","794,587","26,953","2,797","9,855,224",293.62,0.961
05000,CALIFORNIA               ,ALAMEDA                ,"78,383","427,165,363",454.14,"373,222,692",396.79,"5,382,930","46,480,401","2,079,339","72,143","283,902,408",327.94,0.999
05010,CALIFORNIA               ,ALPINE                 ,122,"445,208",304.10,"422,771",288.78,"4,359","16,921","1,155",116,"504,593",362.49,0.785
05020,CALIFORNIA               ,AMADOR                 ,"5,541","21,022,542",316.17,"19,222,385",289.09,"268,994","1,462,137","69,024","5,216","18,007,754",287.70,0.892
05030,CALIFORNIA               ,BUTTE                  ,"30,156","140,183,896",387.39,"127,339,248",351.89,"1,111,112","11,495,891","237,644","29,226","108,990,346",310.77,1.001
05040,CALIFORNIA               ,CALAVERAS              ,"7,339","27,885,805",316.64,"25,476,341",289.28,"406,470","1,908,856","94,136","6,985","24,727,754",295.01,0.853
05050,CALIFORNIA               ,COLUSA                 ,"2,357","10,360,329",366.30,"9,199,325",325.25,"217,507","893,363","50,134","2,248","8,040,706",298.07,0.954
05060,CALIFORNIA               ,CONTRA COSTA           ,"61,906","307,761,827",414.29,"285,752,260",384.66,"3,098,554","18,069,160","841,851","54,751","233,398,622",355.24,0.961
05070,CALIFORNIA               ,DEL NORTE              ,"3,373","12,119,811",299.43,"10,965,148",270.90,"122,820","1,006,334","25,508","3,278","12,057,535",306.53,0.945
05080,CALIFORNIA               ,EL DORADO              ,"16,532","65,193,589",328.62,"60,240,044",303.65,"903,566","3,865,689","184,289","15,113","56,945,790",314.00,0.910
05090,CALIFORNIA               ,FRESNO                 ,"58,478","251,408,903",358.27,"214,046,851",305.02,"4,313,416","31,261,350","1,787,285","56,159","224,447,358",333.05,0.993
05100,CALIFORNIA               ,GLENN                  ,"3,475","15,936,332",382.17,"14,801,889",354.96,"165,208","935,388","33,847","3,355","11,820,583",293.61,0.933
05110,CALIFORNIA               ,HUMBOLDT               ,"16,039","64,941,259",337.41,"58,628,766",304.62,"917,693","5,231,774","163,024","15,353","52,304,519",283.90,0.883
05120,CALIFORNIA               ,IMPERIAL               ,"16,831","64,403,949",318.88,"53,340,143",264.10,"1,500,193","9,255,466","308,146","16,161","68,954,869",355.56,0.984
05130,CALIFORNIA               ,INYO                   ,"2,629","12,620,769",400.05,"11,977,071",379.65,"113,094","504,034","26,568","2,578","11,488,113",371.35,0.888
05140,CALIFORNIA               ,KERN                   ,"41,961","206,785,453",410.67,"177,999,954",353.50,"1,786,596","26,405,128","593,773","39,637","175,244,185",368.44,1.032
05150,CALIFORNIA               ,KINGS                  ,"9,046","39,464,559",363.55,"33,590,211",309.44,"437,737","5,275,289","161,321","8,703","35,886,530",343.62,1.004
05160,CALIFORNIA               ,LAKE                   ,"9,150","50,360,657",458.66,"46,452,029",423.06,"725,327","2,962,828","220,471","8,741","35,232,227",335.89,0.997
05170,CALIFORNIA               ,LASSEN                 ,"3,148","14,057,094",372.12,"13,259,541",351.00,"150,082","605,520","41,951","3,012","12,644,106",349.83,0.861
05200,CALIFORNIA               ,LOS ANGELES            ,"556,843","3,243,117,035",485.34,"2,726,126,858",407.97,"55,773,018","437,109,317","24,107,840","536,401","2,923,811,104",454.23,1.127
05300,CALIFORNIA               ,MADERA                 ,"11,657","47,427,251",339.05,"40,095,378",286.63,"688,568","6,342,486","300,818","10,987","44,452,697",337.16,0.983
05310,CALIFORNIA               ,MARIN                  ,"24,713","107,026,807",360.90,"98,481,437",332.08,"2,753,973","5,108,065","683,331","21,965","93,573,123",355.01,0.899
05320,CALIFORNIA               ,MARIPOSA               ,"2,827","10,482,441",309.00,"9,075,490",267.52,"226,556","1,112,535","67,858","2,688","10,502,098",325.59,0.881
05330,CALIFORNIA               ,MENDOCINO              ,"12,062","53,462,356",369.36,"48,137,296",332.57,"1,223,620","3,779,087","322,354","11,494","38,723,369",280.75,0.878
05340,CALIFORNIA               ,MERCED                 ,"18,644","92,517,929",413.53,"78,302,005",349.99,"2,325,645","10,849,271","1,041,006","18,309","72,149,059",328.39,1.027
05350,CALIFORNIA               ,MODOC                  ,"1,536","6,994,275",379.46,"6,518,592",353.66,"117,430","318,337","39,913","1,487","6,023,215",337.55,0.843
05360,CALIFORNIA               ,MONO                   ,"1,382","3,464,990",208.94,"3,314,815",199.88,"35,003","103,850","11,321","1,298","4,890,785",313.99,0.765
05370,CALIFORNIA               ,MONTEREY               ,"39,154","184,808,454",393.34,"173,302,220",368.85,"1,638,967","9,292,770","574,496","36,809","139,265,878",315.29,0.950
05380,CALIFORNIA               ,NAPA                   ,"12,363","64,035,824",431.64,"58,905,733",397.06,"627,352","4,348,897","153,840","10,751","50,274,599",389.69,1.009
05390,CALIFORNIA               ,NEVADA                 ,"14,359","52,584,251",305.18,"49,097,424",284.94,"799,492","2,489,327","198,005","13,744","49,274,221",298.76,0.888
05400,CALIFORNIA               ,ORANGE                 ,"187,365","828,693,116",368.57,"747,077,108",332.27,"9,883,325","68,343,188","3,389,494","168,392","846,334,800",418.83,1.037
05410,CALIFORNIA               ,PLACER                 ,"25,347","83,285,655",273.82,"76,486,963",251.47,"1,574,743","4,860,473","363,475","22,972","84,909,506",308.02,0.906
05420,CALIFORNIA               ,PLUMAS                 ,"3,694","13,772,900",310.70,"12,894,896",290.90,"191,760","633,983","52,262","3,527","13,993,525",330.63,0.905
05430,CALIFORNIA               ,RIVERSIDE              ,"110,176","491,879,896",372.04,"437,445,779",330.87,"6,456,649","45,963,243","2,014,224","102,441","445,605,957",362.49,1.022
05440,CALIFORNIA               ,SACRAMENTO             ,"71,223","304,430,361",356.19,"258,931,601",302.96,"8,952,886","33,718,544","2,827,328","66,856","221,414,404",275.98,0.962
05450,CALIFORNIA               ,SAN BENITO             ,"4,417","20,060,851",378.48,"18,044,658",340.44,"443,016","1,467,936","105,240","4,120","16,172,290",327.11,0.958
05460,CALIFORNIA               ,SAN BERNARDINO         ,"76,510","402,140,094",438.00,"341,002,945",371.41,"7,484,549","50,797,572","2,855,025","70,854","288,811,510",339.68,1.043
05470,CALIFORNIA               ,SAN DIEGO              ,"181,573","775,743,188",356.03,"689,595,295",316.49,"15,357,836","65,706,381","5,083,675","167,023","664,475,299",331.53,1.008
05480,CALIFORNIA               ,SAN FRANCISCO          ,"61,988","319,974,868",430.16,"263,155,102",353.77,"18,213,882","31,688,185","6,917,698","58,409","215,937,248",308.08,1.037
05490,CALIFORNIA               ,SAN JOAQUIN            ,"42,143","201,094,252",397.64,"175,842,080",347.71,"2,467,357","22,174,979","609,833","40,675","143,880,060",294.78,1.003
05500,CALIFORNIA               ,SAN LUIS OBISPO        ,"33,105","110,380,680",277.86,"103,243,441",259.89,"1,421,969","5,380,787","334,482","31,761","123,538,590",324.14,0.885
05510,CALIFORNIA               ,SAN MATEO              ,"50,095","194,290,097",323.20,"174,735,545",290.67,"8,581,532","8,736,945","2,236,073","44,292","171,199,838",322.10,0.898
05520,CALIFORNIA               ,SANTA BARBARA          ,"39,520","133,268,034",281.01,"118,418,622",249.70,"2,712,423","11,252,153","884,835","37,344","146,176,799",326.19,0.961
05530,CALIFORNIA               ,SANTA CLARA            ,"104,032","436,308,143",349.50,"378,956,302",303.56,"15,186,243","36,726,780","5,438,817","96,571","370,950,520",320.10,0.933
05540,CALIFORNIA               ,SANTA CRUZ             ,"22,529","101,260,281",374.56,"89,100,376",329.58,"1,621,662","10,218,829","319,412","20,887","78,049,487",311.40,0.975
05550,CALIFORNIA               ,SHASTA                 ,"26,774","120,164,199",374.01,"110,687,477",344.51,"2,023,370","6,906,844","546,506","25,995","101,669,196",325.93,0.912
05560,CALIFORNIA               ,SIERRA                 ,560,"2,049,918",305.05,"1,952,687",290.58,"8,682","81,477","7,071",531,"1,931,419",303.11,0.863
05570,CALIFORNIA               ,SISKIYOU               ,"8,170","24,615,422",251.08,"23,254,523",237.19,"306,844","958,918","95,136","7,865","27,499,162",291.37,0.879
05580,CALIFORNIA               ,SOLANO                 ,"22,781","99,679,437",364.63,"87,654,404",320.64,"1,491,642","10,105,323","428,066","19,031","69,361,680",303.72,0.893
05590,CALIFORNIA               ,SONOMA                 ,"37,881","163,211,976",359.05,"148,806,981",327.36,"2,941,606","10,478,835","984,553","34,720","134,293,904",322.33,0.979
05600,CALIFORNIA               ,STANISLAUS             ,"28,125","137,854,613",408.46,"119,767,776",354.87,"1,699,281","16,067,028","320,526","27,058","101,381,692",312.24,0.976
05610,CALIFORNIA               ,SUTTER                 ,"9,928","38,916,450",326.66,"33,485,351",281.07,"480,864","4,837,220","113,014","9,793","35,911,228",305.59,0.988
05620,CALIFORNIA               ,TEHAMA                 ,"7,711","32,703,689",353.43,"29,786,023",321.90,"461,337","2,363,911","92,416","7,431","27,738,139",311.06,0.898
05630,CALIFORNIA               ,TRINITY                ,"3,244","15,152,731",389.25,"14,003,904",359.74,"228,559","861,307","58,960","3,093","12,439,667",335.16,0.904
05640,CALIFORNIA               ,TULARE                 ,"33,055","146,313,572",368.86,"122,555,620",308.97,"1,439,891","21,953,432","364,627","31,945","122,412,276",319.33,0.986
05650,CALIFORNIA               ,TUOLUMNE               ,"9,698","36,825,930",316.44,"34,330,678",295.00,"627,372","1,723,016","144,861","9,337","37,811,023",337.47,0.952
05660,CALIFORNIA               ,VENTURA                ,"65,363","258,999,793",330.21,"239,254,887",305.03,"2,739,256","16,068,331","937,318","60,525","289,099,129",398.04,0.988
05670,CALIFORNIA               ,YOLO                   ,"9,541","32,628,911",284.99,"27,695,572",241.90,"1,238,515","3,354,265","340,557","8,425","27,230,429",269.34,0.941
05680,CALIFORNIA               ,YUBA                   ,"6,073","25,297,070",347.12,"21,873,856",300.15,"337,763","3,018,821","66,629","5,887","21,038,030",297.80,1.026
06000,COLORADO                 ,ADAMS                  ,"15,147","63,247,282",347.96,"57,083,520",314.05,"2,092,975","3,365,748","705,039","13,195","53,242,277",336.25,0.949
06010,COLORADO                 ,ALAMOSA                ,"1,291","3,966,061",256.01,"3,637,269",234.78,"23,540","295,051","10,199","1,238","3,675,231",247.39,0.914
06020,COLORADO                 ,ARAPAHOE               ,"32,455","113,047,855",290.27,"105,593,254",271.13,"3,102,489","3,549,777","802,334","28,847","122,250,303",353.16,0.954
06030,COLORADO                 ,ARCHULETA              ,"1,564","3,560,111",189.69,"3,398,938",181.10,"28,958","123,243","8,970","1,498","4,662,697",259.38,0.796
06040,COLORADO                 ,BACA                   ,870,"4,069,809",389.83,"3,902,830",373.83,"33,808","112,872","20,297",833,"3,301,795",330.31,0.908
06050,COLORADO                 ,BENT                   ,649,"2,403,504",308.62,"2,192,430",281.51,"43,307","157,042","10,723",581,"2,012,957",288.72,1.005
06060,COLORADO                 ,BOULDER                ,"22,547","71,414,583",263.95,"68,578,595",253.47,"749,803","1,909,310","176,874","20,245","76,709,722",315.76,0.883
06070,COLORADO                 ,CHAFFEE                ,"2,731","9,012,865",275.02,"8,726,561",266.28,"81,723","185,921","18,659","2,627","9,597,504",304.45,0.842
06080,COLORADO                 ,CHEYENNE               ,259,"2,264,423",728.58,"2,170,525",698.37,"19,329","65,994","8,573",248,"993,634",333.88,1.001
06090,COLORADO                 ,CLEAR CREEK            ,423,"1,582,155",311.69,"1,494,240",294.37,"28,090","54,837","4,988",373,"1,359,048",303.63,0.887
06100,COLORADO                 ,CONEJOS                ,824,"2,722,822",275.37,"2,524,845",255.34,"21,634","167,020","9,322",821,"2,731,156",277.22,0.932
06110,COLORADO                 ,COSTILLA               ,561,"1,834,464",272.50,"1,693,112",251.50,"19,512","112,194","9,644",540,"1,540,134",237.67,0.828
06120,COLORADO                 ,CROWLEY                ,450,"1,595,013",295.37,"1,442,730",267.17,"28,609","113,185","10,488",427,"1,238,911",241.79,0.922
06130,COLORADO                 ,CUSTER                 ,706,"2,034,618",240.16,"1,880,283",221.94,"26,264","116,246","11,824",660,"1,755,112",221.61,0.751
06140,COLORADO                 ,DELTA                  ,"4,395","12,828,225",243.24,"12,076,215",228.98,"173,050","529,191","49,767","4,106","11,976,936",243.08,0.827
06150,COLORADO                 ,DENVER                 ,"28,898","116,935,022",337.21,"104,496,646",301.34,"4,614,985","5,815,111","2,008,278","26,746","111,120,944",346.22,1.000
06160,COLORADO                 ,DOLORES                ,283,"555,759",163.65,"538,826",158.66,"3,430","12,277","1,223",273,"873,024",266.49,0.846
06170,COLORADO                 ,DOUGLAS                ,"7,181","20,754,420",240.85,"20,011,221",232.22,"284,598","381,231","77,367","6,288","25,216,542",334.19,0.874
06180,COLORADO                 ,EAGLE                  ,"2,075","5,592,050",224.58,"5,179,088",208.00,"128,046","247,529","37,384","1,863","6,866,051",307.12,0.717
06190,COLORADO                 ,ELBERT                 ,"1,350","4,214,934",260.18,"3,969,058",245.00,"73,307","146,113","26,453","1,175","4,269,884",302.83,0.856
06200,COLORADO                 ,EL PASO                ,"43,880","148,344,314",281.72,"140,273,210",266.40,"841,463","6,989,648","239,992","40,971","152,618,996",310.42,0.913
06210,COLORADO                 ,FREMONT                ,"5,953","16,503,215",231.02,"15,463,981",216.47,"194,526","792,109","52,597","5,682","17,781,396",260.79,0.901
06220,COLORADO                 ,GARFIELD               ,"3,999","13,033,505",271.60,"12,129,946",252.77,"214,888","638,644","50,026","3,757","13,675,660",303.34,0.856
06230,COLORADO                 ,GILPIN                 ,184,"450,881",204.20,"415,210",188.05,"16,212","14,696","4,762",145,"480,313",276.04,0.891
06240,COLORADO                 ,GRAND                  ,"1,136","3,661,945",268.63,"3,452,836",253.29,"60,960","130,084","18,063","1,077","4,503,065",348.43,0.761
06250,COLORADO                 ,GUNNISON               ,"1,081","2,725,121",210.08,"2,597,796",200.26,"33,173","81,178","12,972","1,017","3,982,704",326.34,0.769
