"AGED -- 2008 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) AND 2007 DEMOGRAPHIC FACTORS FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE"
AGED BENEFICIARIES

STATE,CODE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART A DEMOG FACTORS,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,PART B DEMOG FACTORS,AGED & DBLD MEAN RISK SCORES
NORTH DAKOTA             ,35290,MORTON                 ,"3,529","9,860,914",232.85,"9,225,751",217.86,"167,992","380,357","86,814",0.980,"3,389","10,764,054",264.61,1.000,0.943
NORTH DAKOTA             ,35300,MOUNTRAIL              ,"1,000","2,975,627",247.97,"2,867,377",238.95,"18,305","75,060","14,885",1.064,920,"2,645,707",239.58,1.070,0.938
NORTH DAKOTA             ,35310,NELSON                 ,934,"3,852,185",343.70,"3,540,540",315.89,"105,722","182,868","23,055",1.041,912,"2,760,658",252.14,1.042,0.921
NORTH DAKOTA             ,35320,OLIVER                 ,186,"766,167",343.26,"717,250",321.35,"14,212","28,741","5,964",1.011,183,"763,040",347.15,1.013,0.998
NORTH DAKOTA             ,35330,PEMBINA                ,"1,391","5,677,471",340.13,"5,166,757",309.53,"192,963","281,065","36,686",1.023,"1,330","4,094,208",256.50,1.027,0.943
NORTH DAKOTA             ,35340,PIERCE                 ,654,"2,788,668",355.33,"2,641,208",336.55,"52,925","82,339","12,196",1.170,630,"2,545,891",336.45,1.139,0.927
NORTH DAKOTA             ,35350,RAMSEY                 ,"2,006","6,654,437",276.44,"6,116,421",254.09,"195,785","295,807","46,424",1.059,"1,910","5,849,255",255.13,1.056,0.938
NORTH DAKOTA             ,35360,RANSOM                 ,973,"5,138,923",440.13,"4,982,589",426.74,"38,956","104,630","12,748",1.104,935,"3,162,900",281.62,1.089,1.090
NORTH DAKOTA             ,35370,RENVILLE               ,431,"1,185,140",229.15,"1,137,726",219.98,"12,747","29,046","5,621",1.047,413,"1,145,305",230.68,1.044,0.901
NORTH DAKOTA             ,35380,RICHLAND               ,"1,968","6,766,656",286.53,"6,410,927",271.47,"116,002","208,415","31,312",1.015,"1,884","5,335,449",235.98,1.033,0.880
NORTH DAKOTA             ,35390,ROLETTE                ,"1,174","6,265,102",444.71,"6,005,275",426.27,"32,554","206,850","20,423",1.159,"1,004","3,812,382",316.30,1.183,1.033
NORTH DAKOTA             ,35400,SARGENT                ,738,"3,118,103",352.09,"3,002,675",339.06,"30,501","75,866","9,061",0.975,710,"2,359,762",276.64,0.986,0.911
NORTH DAKOTA             ,35410,SHERIDAN               ,338,"980,257",241.68,"937,435",231.12,"13,043","24,074","5,705",1.117,324,"1,068,485",274.18,1.061,0.990
NORTH DAKOTA             ,35420,SIOUX                  ,222,"724,162",271.83,"677,282",254.23,"10,706","29,482","6,692",0.998,179,"589,984",274.54,1.067,0.950
NORTH DAKOTA             ,35430,SLOPE                  ,66,"210,809",266.17,"204,814",258.60,"1,209","4,240",546,1.059,62,"183,709",244.63,1.054,0.813
NORTH DAKOTA             ,35440,STARK                  ,"3,531","10,482,587",247.39,"10,129,898",239.07,"142,827","164,599","45,263",1.009,"3,382","10,138,581",249.76,1.013,0.914
NORTH DAKOTA             ,35450,STEELE                 ,344,"1,076,234",260.72,"1,002,922",242.96,"23,556","43,409","6,347",0.957,332,"1,033,553",259.17,0.969,0.888
NORTH DAKOTA             ,35460,STUTSMAN               ,"3,209","8,657,407",224.82,"8,255,114",214.37,"136,609","226,456","39,228",1.046,"3,068","8,345,681",226.67,1.038,0.924
NORTH DAKOTA             ,35470,TOWNER                 ,511,"1,798,556",293.31,"1,681,782",274.26,"33,425","73,020","10,329",1.071,486,"1,926,601",330.35,1.056,0.898
NORTH DAKOTA             ,35480,TRAILL                 ,"1,352","4,904,447",302.30,"4,660,029",287.23,"77,114","143,829","23,475",1.027,"1,276","3,582,620",233.94,1.039,0.926
NORTH DAKOTA             ,35490,WALSH                  ,"2,050","7,444,471",302.62,"6,854,230",278.63,"193,565","350,508","46,168",1.005,"1,949","6,130,550",262.12,1.016,0.829
NORTH DAKOTA             ,35500,WARD                   ,"7,218","23,804,970",274.83,"22,778,510",262.98,"245,192","645,439","135,829",0.964,"6,955","22,150,853",265.39,0.983,0.970
NORTH DAKOTA             ,35510,WELLS                  ,"1,073","3,581,419",278.15,"3,443,590",267.44,"58,360","64,548","14,921",1.035,"1,047","3,577,109",284.71,1.032,0.900
NORTH DAKOTA             ,35520,WILLIAMS               ,"3,019","8,703,622",240.25,"8,417,807",232.36,"59,234","202,051","24,530",1.007,"2,911","8,038,583",230.12,1.012,0.929
OHIO                     ,36000,ADAMS                  ,"3,655","18,338,803",418.12,"16,957,428",386.63,"500,650","743,211","137,514",0.984,"3,522","15,392,595",364.11,0.995,1.047
OHIO                     ,36010,ALLEN                  ,"13,123","61,261,601",389.02,"58,425,869",371.01,"578,720","2,115,587","141,425",0.956,"12,678","48,304,927",317.51,0.979,0.994
OHIO                     ,36020,ASHLAND                ,"6,014","23,567,932",326.57,"22,040,122",305.40,"557,364","791,612","178,834",0.946,"5,787","17,657,868",254.25,0.973,0.945
OHIO                     ,36030,ASHTABULA              ,"12,548","69,972,684",464.70,"63,679,479",422.91,"3,100,766","2,323,864","868,575",0.968,"12,026","49,552,920",343.35,0.989,1.095
OHIO                     ,36040,ATHENS                 ,"5,585","28,104,598",419.35,"25,327,743",377.91,"1,064,942","1,216,523","495,390",0.955,"5,563","19,775,924",296.22,0.976,0.973
OHIO                     ,36050,AUGLAIZE               ,"6,947","28,569,683",342.71,"27,470,865",329.53,"283,573","734,962","80,283",0.940,"6,696","24,826,918",308.96,0.967,0.999
OHIO                     ,36060,BELMONT                ,"6,248","30,528,901",407.18,"28,531,976",380.55,"717,790","896,249","382,886",0.990,"5,946","22,243,659",311.71,1.013,1.048
OHIO                     ,36070,BROWN                  ,"3,786","17,967,040",395.47,"16,576,882",364.87,"421,608","844,767","123,783",0.966,"3,585","13,726,503",318.99,0.992,0.978
OHIO                     ,36080,BUTLER                 ,"28,253","137,848,417",406.59,"130,077,063",383.67,"2,521,107","4,439,399","810,848",0.919,"26,791","103,261,155",321.19,0.963,1.001
OHIO                     ,36090,CARROLL                ,"1,959","7,638,770",324.94,"6,963,739",296.23,"253,844","267,833","153,354",1.010,"1,838","6,809,178",308.72,1.014,0.992
OHIO                     ,36100,CHAMPAIGN              ,"3,612","14,548,380",335.65,"13,867,436",319.94,"250,167","345,354","85,423",0.971,"3,426","12,426,181",302.20,0.988,0.988
OHIO                     ,36110,CLARK                  ,"13,771","61,684,890",373.28,"58,902,984",356.44,"927,483","1,472,558","381,865",0.966,"12,849","49,013,570",317.88,0.994,1.096
OHIO                     ,36120,CLERMONT               ,"11,837","49,494,369",348.44,"46,072,830",324.36,"1,367,036","1,556,004","498,499",0.899,"11,021","40,210,020",304.02,0.958,0.974
OHIO                     ,36130,CLINTON                ,"4,829","23,534,724",406.14,"21,228,939",366.34,"1,123,708","788,057","394,020",0.923,"4,568","17,733,479",323.49,0.960,1.030
OHIO                     ,36140,COLUMBIANA             ,"13,344","62,063,058",387.58,"56,968,982",355.77,"1,872,724","2,461,050","760,302",0.940,"12,684","49,207,634",323.29,0.967,1.051
OHIO                     ,36150,COSHOCTON              ,"4,567","22,076,241",402.82,"20,266,457",369.80,"502,559","1,155,692","151,533",0.959,"4,420","14,982,487",282.45,0.980,1.020
OHIO                     ,36160,CRAWFORD               ,"6,619","27,902,515",351.29,"26,773,681",337.08,"422,146","580,413","126,275",0.941,"6,400","23,664,520",308.11,0.971,0.992
OHIO                     ,36170,CUYAHOGA               ,"129,561","752,199,887",483.81,"664,503,891",427.41,"43,037,902","27,471,516","17,186,578",0.974,"119,146","474,352,953",331.77,0.994,1.100
OHIO                     ,36190,DARKE                  ,"6,727","28,119,379",348.34,"26,546,254",328.85,"582,672","745,785","244,668",0.968,"6,474","24,397,945",314.03,0.990,0.975
OHIO                     ,36200,DEFIANCE               ,"4,995","23,114,987",385.64,"21,535,661",359.29,"632,680","692,828","253,818",0.921,"4,819","18,247,824",315.50,0.960,0.961
OHIO                     ,36210,DELAWARE               ,"8,192","33,580,352",341.60,"31,330,871",318.71,"1,024,067","905,809","319,605",0.892,"7,604","27,175,729",297.82,0.948,0.928
OHIO                     ,36220,ERIE                   ,"11,683","60,294,376",430.07,"56,626,959",403.91,"1,664,396","1,248,780","754,241",0.943,"11,270","42,788,064",316.38,0.972,1.051
OHIO                     ,36230,FAIRFIELD              ,"11,021","54,979,324",415.72,"51,725,294",391.11,"960,560","1,955,330","338,140",0.921,"10,397","36,957,681",296.21,0.963,1.013
OHIO                     ,36240,FAYETTE                ,"2,779","13,049,600",391.32,"12,155,059",364.49,"348,054","424,748","121,739",1.002,"2,657","9,550,289",299.53,1.013,0.999
OHIO                     ,36250,FRANKLIN               ,"75,671","384,810,455",423.78,"343,710,321",378.51,"17,588,175","16,042,954","7,469,005",0.930,"69,895","266,072,867",317.23,0.970,1.024
OHIO                     ,36260,FULTON                 ,"5,151","21,685,734",350.83,"19,734,057",319.26,"933,068","701,702","316,907",0.929,"4,923","17,137,677",290.05,0.964,0.968
OHIO                     ,36270,GALLIA                 ,"4,064","18,997,350",389.55,"17,056,122",349.74,"313,933","1,535,022","92,273",0.958,"3,932","14,408,342",305.30,0.978,1.005
OHIO                     ,36280,GEAUGA                 ,"8,947","40,673,632",378.84,"37,558,779",349.83,"1,823,837","787,252","503,764",0.894,"8,280","29,872,712",300.64,0.944,0.986
OHIO                     ,36290,GREENE                 ,"11,313","49,481,996",364.49,"44,947,761",331.09,"1,696,530","2,020,284","817,421",0.936,"10,698","40,602,688",316.25,0.984,0.980
OHIO                     ,36300,GUERNSEY               ,"5,228","24,096,243",384.09,"21,924,488",349.47,"567,617","1,441,229","162,909",0.971,"5,017","16,208,583",269.21,0.987,1.001
OHIO                     ,36310,HAMILTON               ,"75,846","366,590,790",402.78,"333,348,736",366.26,"15,199,094","11,792,701","6,250,259",0.951,"69,691","256,389,475",306.58,0.988,1.018
OHIO                     ,36330,HANCOCK                ,"7,776","27,745,197",297.34,"26,879,851",288.06,"426,842","303,100","135,404",0.939,"7,476","26,164,501",291.62,0.967,0.940
OHIO                     ,36340,HARDIN                 ,"3,685","17,193,268",388.81,"16,538,650",374.01,"243,643","352,477","58,498",0.947,"3,552","12,954,542",303.87,0.975,0.989
OHIO                     ,36350,HARRISON               ,"2,095","11,200,113",445.51,"10,532,893",418.97,"257,828","289,007","120,385",0.945,"2,017","7,563,344",312.42,0.979,1.037
OHIO                     ,36360,HENRY                  ,"3,587","15,013,092",348.78,"13,989,594",325.01,"501,962","350,687","170,849",0.943,"3,485","12,727,095",304.27,0.972,0.948
OHIO                     ,36370,HIGHLAND               ,"4,820","23,932,278",413.77,"22,393,419",387.16,"679,695","645,346","213,818",0.958,"4,612","17,557,600",317.23,0.980,0.952
OHIO                     ,36380,HOCKING                ,"3,191","16,045,004",419.02,"15,070,368",393.56,"323,310","556,086","95,240",0.947,"3,083","11,114,149",300.35,0.976,0.976
OHIO                     ,36390,HOLMES                 ,"2,037","8,392,464",343.33,"8,005,637",327.51,"175,126","137,792","73,909",1.112,"1,845","5,588,851",252.41,1.123,1.007
OHIO                     ,36400,HURON                  ,"8,162","40,489,841",413.40,"37,677,269",384.68,"1,175,875","1,275,622","361,075",0.916,"7,880","29,832,486",315.49,0.956,1.003
OHIO                     ,36410,JACKSON                ,"3,819","20,297,200",442.90,"18,870,176",411.76,"313,671","1,018,922","94,431",0.976,"3,714","15,526,270",348.34,0.990,0.999
OHIO                     ,36420,JEFFERSON              ,"8,691","49,652,313",476.09,"46,837,223",449.10,"958,625","1,355,117","501,348",0.957,"8,371","32,702,472",325.53,0.975,1.059
OHIO                     ,36430,KNOX                   ,"6,819","28,714,948",350.92,"26,899,202",328.73,"695,990","938,437","181,319",0.945,"6,521","22,713,923",290.23,0.974,0.958
OHIO                     ,36440,LAKE                   ,"25,216","128,517,862",424.72,"120,627,359",398.65,"4,505,055","1,963,187","1,422,261",0.910,"23,415","89,246,140",317.62,0.955,1.027
OHIO                     ,36450,LAWRENCE               ,"7,955","38,342,883",401.66,"34,333,591",359.66,"564,776","3,234,354","210,162",0.951,"7,671","29,363,795",318.95,0.974,1.035
OHIO                     ,36460,LICKING                ,"14,349","61,203,951",355.45,"56,574,327",328.56,"1,253,283","2,964,786","411,555",0.921,"13,472","47,499,607",293.81,0.964,0.997
OHIO                     ,36470,LOGAN                  ,"5,749","24,726,707",358.42,"22,870,070",331.51,"626,482","1,032,459","197,696",0.941,"5,526","19,597,460",295.49,0.969,0.959
OHIO                     ,36480,LORAIN                 ,"31,274","169,957,898",452.87,"159,281,391",424.42,"4,613,128","4,539,386","1,523,993",0.927,"29,701","118,709,865",333.06,0.964,1.086
OHIO                     ,36490,LUCAS                  ,"37,503","215,764,648",479.44,"189,433,895",420.93,"10,597,946","10,667,134","5,065,673",0.970,"35,392","135,531,624",319.12,0.992,1.077
OHIO                     ,36500,MADISON                ,"3,467","15,686,329",377.04,"13,702,679",329.36,"809,087","831,665","342,898",0.885,"3,251","11,514,985",295.09,0.940,1.005
OHIO                     ,36510,MAHONING               ,"26,676","142,260,734",444.41,"129,166,232",403.50,"6,293,015","4,421,664","2,379,823",0.990,"25,459","100,170,967",327.88,0.999,1.079
OHIO                     ,36520,MARION                 ,"7,299","38,677,589",441.59,"36,357,263",415.09,"551,724","1,617,163","151,439",0.940,"6,943","27,938,282",335.28,0.969,1.050
OHIO                     ,36530,MEDINA                 ,"14,896","67,638,712",378.39,"63,129,277",353.17,"2,422,420","1,271,234","815,781",0.906,"13,865","52,690,066",316.68,0.954,0.998
OHIO                     ,36540,MEIGS                  ,"2,851","13,830,275",404.25,"12,616,896",368.79,"246,831","888,097","78,451",0.973,"2,791","9,990,750",298.25,0.990,0.998
OHIO                     ,36550,MERCER                 ,"4,894","17,695,281",301.31,"17,025,444",289.90,"235,708","353,189","80,940",0.955,"4,740","15,880,253",279.17,0.976,0.957
OHIO                     ,36560,MIAMI                  ,"11,621","50,698,642",363.56,"47,043,861",337.35,"1,164,353","1,986,624","503,804",0.911,"10,914","39,926,833",304.86,0.954,1.015
OHIO                     ,36570,MONROE                 ,"1,662","7,441,066",373.10,"6,947,786",348.36,"205,503","207,517","80,260",0.975,"1,609","5,737,855",297.05,0.986,0.984
OHIO                     ,36580,MONTGOMERY             ,"58,870","303,304,394",429.34,"269,891,552",382.04,"13,306,769","12,983,854","7,122,219",0.932,"54,912","219,618,377",333.28,0.969,1.046
OHIO                     ,36590,MORGAN                 ,"1,646","7,999,437",404.99,"7,512,552",380.34,"85,045","378,521","23,319",0.982,"1,594","4,875,749",254.89,1.001,0.993
OHIO                     ,36600,MORROW                 ,"2,531","11,639,022",383.22,"11,159,624",367.43,"197,426","217,906","64,066",0.942,"2,405","9,015,127",312.29,0.970,0.974
OHIO                     ,36610,MUSKINGUM              ,"10,929","50,210,913",382.86,"46,180,308",352.12,"616,675","3,249,394","164,536",0.954,"10,528","35,270,706",279.18,0.978,1.036
OHIO                     ,36620,NOBLE                  ,"1,226","6,359,290",432.25,"5,880,327",399.70,"112,535","331,766","34,662",1.017,"1,191","4,111,261",287.48,1.013,1.025
OHIO                     ,36630,OTTAWA                 ,"6,432","32,833,351",425.39,"29,862,311",386.90,"1,241,645","1,230,732","498,663",0.917,"6,242","25,321,730",338.04,0.955,1.012
OHIO                     ,36640,PAULDING               ,"2,186","9,361,934",356.89,"8,949,356",341.16,"125,306","242,936","44,336",0.923,"2,123","8,601,222",337.54,0.952,0.961
OHIO                     ,36650,PERRY                  ,"4,010","19,025,384",395.37,"17,731,833",368.49,"286,424","926,292","80,835",0.932,"3,863","13,388,445",288.78,0.966,1.023
OHIO                     ,36660,PICKAWAY               ,"4,470","20,101,111",374.74,"18,333,892",341.80,"534,817","1,012,606","219,796",0.925,"4,251","14,961,338",293.27,0.964,0.983
OHIO                     ,36670,PIKE                   ,"3,181","15,663,183",410.33,"14,575,909",381.85,"245,608","768,888","72,778",1.022,"3,056","12,828,601",349.76,1.019,1.038
OHIO                     ,36680,PORTAGE                ,"12,643","62,613,985",412.71,"56,917,467",375.16,"2,793,156","1,921,456","981,906",0.907,"11,832","44,496,229",313.38,0.954,1.022
OHIO                     ,36690,PREBLE                 ,"4,533","21,794,661",400.67,"19,858,185",365.07,"704,512","904,185","327,779",0.924,"4,352","16,416,882",314.29,0.957,1.026
OHIO                     ,36700,PUTNAM                 ,"4,297","16,262,904",315.39,"15,517,474",300.94,"198,506","487,825","59,099",0.947,"4,189","14,715,528",292.68,0.972,0.912
OHIO                     ,36710,RICHLAND               ,"17,616","70,983,820",335.79,"67,934,061",321.37,"755,059","2,064,124","230,576",0.931,"16,971","60,541,802",297.28,0.962,0.966
OHIO                     ,36720,ROSS                   ,"8,136","42,098,340",431.19,"38,973,847",399.19,"455,082","2,538,357","131,054",0.946,"7,728","29,068,784",313.45,0.973,0.989
OHIO                     ,36730,SANDUSKY               ,"6,837","31,373,976",382.40,"28,222,954",344.00,"1,333,120","1,382,638","435,264",0.965,"6,614","23,096,053",290.99,0.991,0.989
OHIO                     ,36740,SCIOTO                 ,"10,139","64,032,450",526.29,"57,500,284",472.60,"1,011,183","5,193,851","327,132",1.001,"9,883","45,556,049",384.09,1.009,1.086
OHIO                     ,36750,SENECA                 ,"8,091","34,624,522",356.62,"31,602,913",325.49,"1,306,066","1,241,873","473,670",0.958,"7,848","26,066,234",276.76,0.978,1.054
OHIO                     ,36760,SHELBY                 ,"4,428","17,133,058",322.44,"16,143,107",303.81,"279,253","624,282","86,416",0.931,"4,202","14,459,292",286.70,0.968,0.931
OHIO                     ,36770,STARK                  ,"37,170","174,174,958",390.49,"158,231,717",354.75,"6,406,813","5,820,453","3,715,975",0.976,"34,848","128,877,001",308.19,0.992,1.061
OHIO                     ,36780,SUMMIT                 ,"47,638","253,548,639",443.53,"218,917,261",382.95,"16,702,255","9,641,692","8,287,431",0.959,"44,591","167,335,574",312.72,0.981,1.052
OHIO                     ,36790,TRUMBULL               ,"23,465","122,205,423",434.00,"111,307,142",395.29,"4,291,136","5,044,653","1,562,492",0.936,"22,513","89,248,607",330.36,0.966,1.091
OHIO                     ,36800,TUSCARAWAS             ,"9,831","43,153,689",365.80,"40,844,328",346.22,"734,010","1,239,924","335,427",0.976,"9,363","31,738,458",282.47,0.991,1.034
