"AGED -- 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) ",,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
BENEFICIARIES ENROLLED IN PARTS A AND/OR B  ,,,,,,,,,,,,,,
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY,,,,,,,,,,,,,,
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES
34251,NORTH CAROLINA           ,CURRITUCK,"2,775","10,001,134",300.33,"9,170,518",275.39,"206,112","566,602","57,901","2,634","10,210,239",323.03,0.896
34270,NORTH CAROLINA           ,DARE,"4,865","15,497,298",265.46,"13,998,884",239.79,"472,030","858,012","168,372","4,664","18,119,444",323.75,0.865
34280,NORTH CAROLINA           ,DAVIDSON,"10,812","45,881,939",353.63,"40,230,691",310.08,"1,380,610","3,547,562","723,075","10,225","40,807,264",332.58,0.969
34290,NORTH CAROLINA           ,DAVIE,"3,742","15,866,484",353.34,"13,535,791",301.44,"728,558","1,158,795","443,337","3,522","14,702,145",347.86,0.932
34300,NORTH CAROLINA           ,DUPLIN,"6,202","26,716,353",358.97,"23,122,308",310.68,"843,378","2,413,797","336,869","5,963","25,359,582",354.40,0.987
34310,NORTH CAROLINA           ,DURHAM,"21,357","93,484,203",364.77,"76,936,803",300.20,"7,809,376","6,314,108","2,423,914","19,572","73,785,565",314.16,0.958
34320,NORTH CAROLINA           ,EDGECOMBE,"5,746","26,289,929",381.28,"22,138,360",321.07,"643,130","3,140,292","368,146","5,558","20,716,113",310.61,1.016
34330,NORTH CAROLINA           ,FORSYTH,"24,297","107,204,898",367.69,"90,098,687",309.02,"5,386,102","8,084,281","3,635,828","22,315","87,077,042",325.18,0.960
34340,NORTH CAROLINA           ,FRANKLIN,"4,869","20,406,327",349.26,"18,094,800",309.69,"569,512","1,545,617","196,396","4,608","18,921,298",342.18,0.988
34350,NORTH CAROLINA           ,GASTON,"22,437","99,803,913",370.68,"88,672,735",329.34,"973,192","9,870,551","287,434","21,432","95,584,909",371.66,1.023
34360,NORTH CAROLINA           ,GATES,"1,494","6,278,761",350.22,"5,578,751",311.18,"164,992","490,507","44,509","1,430","5,257,392",306.37,0.948
34370,NORTH CAROLINA           ,GRAHAM,"1,270","4,491,595",294.72,"4,101,056",269.10,"64,641","308,013","17,884","1,218","4,437,867",303.63,1.011
34380,NORTH CAROLINA           ,GRANVILLE,"5,276","22,251,430",351.46,"19,060,300",301.05,"1,180,136","1,679,633","331,359","4,979","17,404,723",291.30,0.946
34390,NORTH CAROLINA           ,GREENE,"1,850","8,939,105",402.66,"7,249,832",326.57,"430,810","954,960","303,502","1,792","6,751,147",313.95,0.999
34400,NORTH CAROLINA           ,GUILFORD,"37,257","139,321,490",311.62,"124,028,767",277.42,"3,225,052","10,283,733","1,783,939","34,327","127,958,457",310.64,0.947
34410,NORTH CAROLINA           ,HALIFAX,"8,235","41,914,107",424.15,"36,386,832",368.21,"1,128,250","3,948,188","450,836","7,965","30,318,154",317.20,1.013
34420,NORTH CAROLINA           ,HARNETT,"8,533","43,567,030",425.48,"37,148,066",362.79,"1,006,817","5,070,460","341,685","8,187","36,143,834",367.90,1.030
34430,NORTH CAROLINA           ,HAYWOOD,"8,444","30,367,655",299.70,"28,207,865",278.38,"317,146","1,743,336","99,306","8,106","30,026,363",308.68,0.968
34440,NORTH CAROLINA           ,HENDERSON,"19,078","63,418,274",277.01,"58,808,651",256.88,"983,720","3,284,382","341,518","18,418","70,093,354",317.14,0.925
34450,NORTH CAROLINA           ,HERTFORD,"3,375","15,238,266",376.25,"12,822,157",316.60,"426,352","1,775,113","214,642","3,280","11,606,339",294.88,0.973
34460,NORTH CAROLINA           ,HOKE,"1,965","9,106,659",386.20,"8,056,710",341.68,"169,660","838,209","42,079","1,865","7,925,730",354.14,1.062
34470,NORTH CAROLINA           ,HYDE,725,"2,582,477",296.84,"2,234,038",256.79,"101,257","187,854","59,327",687,"2,484,581",301.38,0.909
34480,NORTH CAROLINA           ,IREDELL,"16,737","64,238,553",319.84,"58,319,879",290.37,"1,283,972","4,165,646","469,055","15,942","66,371,077",346.94,0.984
34490,NORTH CAROLINA           ,JACKSON,"4,583","15,268,542",277.63,"13,963,119",253.89,"170,173","1,083,212","52,037","4,425","15,867,735",298.83,0.914
34500,NORTH CAROLINA           ,JOHNSTON,"13,424","66,187,099",410.88,"57,397,390",356.31,"1,396,377","6,928,023","465,308","12,875","58,128,887",376.24,1.057
34510,NORTH CAROLINA           ,JONES,"1,576","7,507,885",396.99,"6,777,480",358.37,"142,867","537,438","50,099","1,515","6,096,866",335.36,1.008
34520,NORTH CAROLINA           ,LEE,"8,086","29,680,834",305.89,"26,092,343",268.90,"934,769","2,324,538","329,184","7,721","31,658,869",341.70,0.971
34530,NORTH CAROLINA           ,LENOIR,"9,591","43,462,675",377.63,"37,425,490",325.18,"1,127,548","4,326,399","583,237","9,280","36,698,044",329.54,1.010
34540,NORTH CAROLINA           ,LINCOLN,"9,060","33,694,350",309.92,"29,921,827",275.22,"602,006","2,975,714","194,801","8,734","36,966,118",352.70,0.950
34550,NORTH CAROLINA           ,MCDOWELL,"5,696","17,450,109",255.30,"15,780,056",230.86,"235,929","1,352,846","81,276","5,416","17,773,766",273.48,0.937
34560,NORTH CAROLINA           ,MACON,"7,390","22,565,861",254.46,"20,893,053",235.60,"349,468","1,229,552","93,785","7,154","25,886,234",301.54,0.901
34570,NORTH CAROLINA           ,MADISON,"2,917","11,303,997",322.93,"10,111,241",288.86,"223,238","887,754","81,762","2,795","9,489,563",282.93,0.921
34580,NORTH CAROLINA           ,MARTIN,"4,062","21,055,367",431.96,"17,177,591",352.40,"855,380","2,535,418","486,977","3,950","15,923,749",335.94,1.049
34590,NORTH CAROLINA           ,MECKLENBURG,"68,064","243,340,791",297.93,"216,006,573",264.47,"5,812,678","19,324,116","2,197,421","63,172","251,939,484",332.35,0.949
34600,NORTH CAROLINA           ,MITCHELL,"2,506","9,529,190",316.88,"8,486,125",282.19,"131,631","863,827","47,605","2,403","7,996,680",277.32,0.915
34610,NORTH CAROLINA           ,MONTGOMERY,"3,254","14,048,727",359.78,"12,970,655",332.17,"197,634","808,546","71,890","3,145","12,793,637",338.99,0.995
34620,NORTH CAROLINA           ,MOORE,"16,541","55,968,607",281.97,"51,529,834",259.61,"731,887","3,508,001","198,885","15,991","64,988,678",338.67,0.928
34630,NORTH CAROLINA           ,NASH,"13,368","61,999,519",386.49,"52,958,102",330.13,"1,133,314","7,423,888","484,214","12,791","46,835,156",305.13,0.986
34640,NORTH CAROLINA           ,NEW HANOVER,"25,492","90,570,125",296.07,"79,126,408",258.66,"3,495,734","7,032,850","915,132","24,449","102,294,082",348.66,0.946
34650,NORTH CAROLINA           ,NORTHAMPTON,"3,387","16,227,761",399.27,"14,029,998",345.19,"388,657","1,612,058","197,046","3,266","12,454,647",317.79,0.999
34660,NORTH CAROLINA           ,ONSLOW,"12,248","48,397,547",329.29,"42,009,069",285.82,"1,380,098","4,520,100","488,279","11,866","47,941,643",336.69,0.928
34670,NORTH CAROLINA           ,ORANGE,"12,155","42,546,338",291.69,"31,148,200",213.55,"5,173,429","4,097,323","2,127,383","10,883","37,466,946",286.89,0.892
34680,NORTH CAROLINA           ,PAMLICO,"2,335","7,780,026",277.66,"7,047,677",251.52,"166,636","495,235","70,476","2,258","8,389,821",309.63,0.877
34690,NORTH CAROLINA           ,PASQUOTANK,"5,290","19,303,719",304.09,"17,721,445",279.17,"278,758","1,198,862","104,653","5,085","18,678,754",306.11,0.956
34700,NORTH CAROLINA           ,PENDER,"6,551","23,266,069",295.96,"20,587,667",261.89,"771,467","1,709,822","197,110","6,347","26,864,853",352.72,0.938
34710,NORTH CAROLINA           ,PERQUIMANS,"2,447","9,160,727",311.97,"8,230,556",280.29,"235,504","595,133","99,534","2,375","9,257,634",324.83,0.894
34720,NORTH CAROLINA           ,PERSON,"3,767","17,359,843",384.03,"14,525,914",321.34,"1,226,802","1,278,144","328,981","3,583","13,452,789",312.88,0.971
34730,NORTH CAROLINA           ,PITT,"15,416","72,223,016",390.41,"55,903,859",302.20,"4,903,668","7,669,900","3,745,586","14,735","53,318,333",301.54,0.929
34740,NORTH CAROLINA           ,POLK,"3,940","14,889,432",314.92,"13,941,555",294.87,"224,560","639,883","83,432","3,816","14,177,318",309.60,0.921
34750,NORTH CAROLINA           ,RANDOLPH,"11,793","45,630,950",322.44,"41,076,492",290.26,"840,055","3,334,567","379,835","11,058","42,740,751",322.10,0.991
34760,NORTH CAROLINA           ,RICHMOND,"6,285","28,513,954",378.07,"25,624,675",339.76,"423,570","2,344,697","121,010","6,094","24,713,985",337.96,1.024
34770,NORTH CAROLINA           ,ROBESON,"13,998","72,395,317",430.99,"60,201,194",358.39,"1,311,436","10,580,946","301,740","13,555","57,315,184",352.36,1.056
34780,NORTH CAROLINA           ,ROCKINGHAM,"8,781","35,391,125",335.87,"31,471,739",298.67,"759,682","2,691,833","467,870","8,316","28,707,716",287.68,0.993
34790,NORTH CAROLINA           ,ROWAN,"13,915","55,290,689",331.12,"51,403,700",307.84,"686,406","2,913,134","287,448","13,120","52,098,185",330.91,1.004
34800,NORTH CAROLINA           ,RUTHERFORD,"9,201","36,595,983",331.45,"32,495,790",294.31,"550,832","3,374,855","174,505","8,894","30,800,660",288.59,0.925
34810,NORTH CAROLINA           ,SAMPSON,"7,079","35,343,245",416.06,"29,706,356",349.70,"901,487","4,468,314","267,087","6,796","28,074,916",344.26,1.057
34820,NORTH CAROLINA           ,SCOTLAND,"4,197","17,072,738",338.99,"15,389,607",305.57,"217,656","1,407,983","57,491","4,072","16,145,302",330.41,1.012
34830,NORTH CAROLINA           ,STANLY,"8,912","37,729,918",352.80,"34,270,172",320.45,"585,362","2,673,165","201,219","8,608","34,793,767",336.84,0.993
34840,NORTH CAROLINA           ,STOKES,"2,947","13,867,268",392.13,"11,893,507",336.32,"602,766","984,816","386,178","2,745","10,826,396",328.67,0.949
34850,NORTH CAROLINA           ,SURRY,"7,654","35,625,852",387.88,"31,449,957",342.41,"1,015,794","2,543,017","617,083","7,363","30,503,707",345.24,1.052
34860,NORTH CAROLINA           ,SWAIN,"2,217","7,357,392",276.55,"6,790,728",255.25,"77,130","467,725","21,808","2,121","8,189,139",321.75,0.979
34870,NORTH CAROLINA           ,TRANSYLVANIA,"6,382","19,705,685",257.31,"18,461,080",241.06,"278,138","884,007","82,458","6,195","24,336,670",327.37,0.868
34880,NORTH CAROLINA           ,TYRRELL,570,"2,964,318",433.38,"2,638,879",385.80,"100,241","171,320","53,877",554,"2,409,484",362.44,0.951
34890,NORTH CAROLINA           ,UNION,"14,844","59,808,788",335.76,"53,131,526",298.28,"1,077,496","5,245,255","354,509","14,060","58,542,342",346.98,0.941
34900,NORTH CAROLINA           ,VANCE,"4,957","19,114,434",321.34,"16,228,911",272.83,"812,371","1,876,747","196,404","4,670","15,391,793",274.66,0.962
34910,NORTH CAROLINA           ,WAKE,"65,689","216,060,808",274.10,"197,194,369",250.16,"5,317,034","11,729,005","1,820,400","60,656","242,712,903",333.46,0.900
34920,NORTH CAROLINA           ,WARREN,"2,301","9,706,033",351.52,"8,310,914",300.99,"305,429","998,164","91,525","2,185","7,559,710",288.32,1.008
34930,NORTH CAROLINA           ,WASHINGTON,"2,166","9,547,815",367.34,"8,341,350",320.92,"368,824","632,068","205,571","2,115","7,854,119",309.46,0.898
34940,NORTH CAROLINA           ,WATAUGA,"4,974","20,973,906",351.39,"19,105,357",320.09,"511,327","1,148,383","208,838","4,742","17,251,140",303.16,0.943
34950,NORTH CAROLINA           ,WAYNE,"14,164","65,081,476",382.90,"57,424,174",337.85,"1,298,362","5,864,471","494,466","13,672","54,063,464",329.53,0.975
34960,NORTH CAROLINA           ,WILKES,"7,532","35,477,125",392.52,"31,114,447",344.25,"1,166,611","2,627,132","568,933","7,243","27,985,566",321.98,0.982
34970,NORTH CAROLINA           ,WILSON,"10,627","49,742,817",390.07,"42,981,607",337.05,"1,118,652","5,155,421","487,136","10,214","41,937,849",342.16,1.000
34980,NORTH CAROLINA           ,YADKIN,"3,060","15,034,077",409.42,"13,235,782",360.45,"513,612","971,000","313,682","2,890","11,907,098",343.34,0.974
34981,NORTH CAROLINA           ,YANCEY,"3,016","9,398,734",259.69,"8,396,830",232.01,"127,205","831,248","43,450","2,910","9,482,553",271.55,0.914
35000,NORTH DAKOTA             ,ADAMS,533,"1,917,238",299.76,"1,851,113",289.42,"18,165","41,458","6,500",513,"2,125,321",345.24,0.968
35010,NORTH DAKOTA             ,BARNES,"1,911","6,482,540",282.69,"6,198,144",270.28,"83,969","172,349","28,077","1,811","6,293,759",289.61,0.927
35020,NORTH DAKOTA             ,BENSON,747,"2,852,918",318.26,"2,653,558",296.02,"72,711","106,875","19,775",682,"2,331,120",284.84,0.900
35030,NORTH DAKOTA             ,BILLINGS,62,"109,086",146.62,"102,375",137.60,"4,044","1,643","1,023",58,"151,620",217.84,0.791
35040,NORTH DAKOTA             ,BOTTINEAU,"1,257","5,181,324",343.50,"4,992,453",330.98,"44,916","126,377","17,576","1,196","4,330,253",301.72,0.862
35050,NORTH DAKOTA             ,BOWMAN,664,"2,551,152",320.17,"2,432,624",305.30,"25,927","82,915","9,684",636,"2,416,004",316.56,0.817
35060,NORTH DAKOTA             ,BURKE,418,"1,544,069",307.83,"1,462,319",291.53,"28,907","44,214","8,627",405,"1,513,611",311.44,0.843
35070,NORTH DAKOTA             ,BURLEIGH,"9,782","27,226,122",231.94,"25,384,503",216.25,"502,303","1,113,154","226,160","9,146","32,502,892",296.15,0.929
35080,NORTH DAKOTA             ,CASS,"12,485","40,445,607",269.96,"37,509,502",250.36,"855,511","1,768,405","312,188","11,343","37,834,119",277.95,0.942
35090,NORTH DAKOTA             ,CAVALIER,904,"3,166,717",291.92,"2,982,829",274.97,"58,782","109,807","15,298",863,"3,134,580",302.68,0.902
35100,NORTH DAKOTA             ,DICKEY,"1,025","4,176,449",339.55,"4,064,228",330.43,"35,059","65,466","11,694",986,"3,527,924",298.17,0.908
35110,NORTH DAKOTA             ,DIVIDE,396,"1,698,696",357.47,"1,661,370",349.61,"6,833","26,899","3,592",380,"1,491,526",327.09,0.861
35120,NORTH DAKOTA             ,DUNN,455,"1,104,454",202.28,"1,075,523",196.98,"5,592","19,805","3,533",419,"1,467,859",291.94,0.918
35130,NORTH DAKOTA             ,EDDY,496,"1,839,773",309.10,"1,743,704",292.96,"35,576","51,170","9,322",478,"1,845,083",321.67,0.834
35140,NORTH DAKOTA             ,EMMONS,815,"2,648,116",270.77,"2,473,359",252.90,"43,637","113,837","17,281",792,"3,082,411",324.33,0.857
35150,NORTH DAKOTA             ,FOSTER,693,"2,189,868",263.33,"2,064,810",248.29,"32,948","82,169","9,940",667,"2,591,555",323.78,0.829
35160,NORTH DAKOTA             ,GOLDEN VALLEY,358,"1,447,190",336.87,"1,396,677",325.11,"17,022","29,403","4,087",348,"1,126,631",269.79,0.926
35170,NORTH DAKOTA             ,GRAND FORKS,"6,298","22,202,525",293.78,"19,625,659",259.68,"780,012","1,523,902","272,948","5,812","20,841,710",298.83,0.912
35180,NORTH DAKOTA             ,GRANT,546,"1,997,205",304.82,"1,911,260",291.71,"20,834","56,825","8,285",520,"1,852,256",296.84,0.861
35190,NORTH DAKOTA             ,GRIGGS,539,"1,635,977",252.93,"1,574,338",243.40,"19,101","36,243","6,294",518,"1,891,227",304.25,0.862
35200,NORTH DAKOTA             ,HETTINGER,627,"1,953,107",259.58,"1,885,392",250.58,"22,294","39,884","5,537",605,"2,230,473",307.23,0.866
35210,NORTH DAKOTA             ,KIDDER,416,"1,624,689",325.46,"1,511,578",302.80,"46,351","52,315","14,442",398,"1,438,283",301.15,0.890
35220,NORTH DAKOTA             ,LAMOURE,873,"2,502,198",238.85,"2,365,729",225.82,"41,640","81,048","13,779",844,"3,130,981",309.14,0.878
35230,NORTH DAKOTA             ,LOGAN,408,"1,206,281",246.38,"1,138,714",232.58,"14,612","46,170","6,783",395,"1,373,117",289.69,0.919
35240,NORTH DAKOTA             ,MCHENRY,"1,063","4,188,015",328.32,"4,015,464",314.79,"41,791","110,870","19,888","1,016","3,675,367",301.46,0.927
35250,NORTH DAKOTA             ,MCINTOSH,873,"2,803,386",267.60,"2,712,577",258.93,"24,733","56,206","9,868",840,"3,150,378",312.54,0.875
35260,NORTH DAKOTA             ,MCKENZIE,715,"2,765,721",322.35,"2,629,403",306.46,"39,644","84,886","11,785",667,"2,716,529",339.40,0.843
35270,NORTH DAKOTA             ,MCLEAN,"1,745","6,526,907",311.70,"6,228,096",297.43,"73,353","194,687","30,769","1,665","6,017,475",301.17,0.875
35280,NORTH DAKOTA             ,MERCER,"1,215","4,212,728",288.94,"4,012,707",275.22,"54,042","126,992","18,986","1,186","4,503,345",316.42,0.885
35290,NORTH DAKOTA             ,MORTON,"3,579","12,143,891",282.76,"11,268,893",262.38,"228,065","543,799","103,134","3,391","12,171,977",299.12,0.924
35300,NORTH DAKOTA             ,MOUNTRAIL,997,"3,413,386",285.30,"3,266,683",273.04,"34,102","94,257","18,343",906,"2,895,636",266.34,0.915
35310,NORTH DAKOTA             ,NELSON,891,"3,483,896",325.84,"3,182,732",297.67,"91,538","181,347","28,278",865,"3,147,453",303.22,0.908
35320,NORTH DAKOTA             ,OLIVER,179,"666,506",310.29,"621,770",289.46,"9,524","29,250","5,962",173,"733,051",353.11,0.902
35330,NORTH DAKOTA             ,PEMBINA,"1,370","4,994,106",303.78,"4,574,286",278.24,"139,380","238,976","41,462","1,307","5,343,115",340.67,0.897
35340,NORTH DAKOTA             ,PIERCE,661,"2,096,268",264.28,"2,026,233",255.45,"20,891","40,867","8,276",628,"2,300,496",305.27,0.876
35350,NORTH DAKOTA             ,RAMSEY,"2,020","7,588,438",313.05,"7,143,543",294.70,"149,588","254,555","40,751","1,922","6,810,125",295.27,0.908
35360,NORTH DAKOTA             ,RANSOM,945,"4,263,525",375.97,"4,116,654",363.02,"38,358","94,392","14,119",900,"3,239,089",299.92,1.059
35370,NORTH DAKOTA             ,RENVILLE,428,"1,462,301",284.72,"1,397,460",272.09,"18,609","36,377","9,853",403,"1,377,950",284.94,0.925
35380,NORTH DAKOTA             ,RICHLAND,"1,912","6,674,848",290.92,"6,321,509",275.52,"126,726","189,248","37,365","1,807","6,042,067",278.64,0.899
35390,NORTH DAKOTA             ,ROLETTE,"1,198","5,719,722",397.87,"5,389,444",374.89,"56,744","252,252","21,280","1,003","4,202,997",349.20,0.987
35400,NORTH DAKOTA             ,SARGENT,743,"2,543,828",285.31,"2,442,533",273.95,"32,003","59,036","10,254",714,"2,358,610",275.28,0.838
35410,NORTH DAKOTA             ,SHERIDAN,336,"1,107,306",274.63,"1,052,704",261.09,"14,334","35,570","4,697",321,"929,899",241.41,0.928
35420,NORTH DAKOTA             ,SIOUX,233,"724,565",259.14,"655,481",234.44,"14,986","47,422","6,675",182,"712,836",326.39,0.909
35430,NORTH DAKOTA             ,SLOPE,63,"262,210",346.84,"258,744",342.25,650,"2,624",191,60,"375,896",522.08,0.882
35440,NORTH DAKOTA             ,STARK,"3,539","11,935,362",281.04,"11,484,200",270.42,"155,076","251,932","44,152","3,373","10,670,957",263.64,0.915
35450,NORTH DAKOTA             ,STEELE,354,"1,130,923",266.22,"1,050,329",247.25,"22,464","51,649","6,479",345,"1,159,424",280.05,0.836
35460,NORTH DAKOTA             ,STUTSMAN,"3,151","8,748,005",231.36,"8,318,275",219.99,"139,940","246,607","43,183","2,963","9,365,840",263.41,0.923
35470,NORTH DAKOTA             ,TOWNER,488,"1,279,170",218.44,"1,193,818",203.86,"34,311","42,241","8,798",458,"1,715,562",312.15,0.876
35480,NORTH DAKOTA             ,TRAILL,"1,322","4,357,720",274.69,"4,081,137",257.26,"93,051","162,248","21,283","1,250","4,094,954",273.00,0.885
35490,NORTH DAKOTA             ,WALSH,"1,992","6,616,903",276.81,"6,084,116",254.52,"175,558","308,485","48,743","1,886","7,259,485",320.76,0.854
35500,NORTH DAKOTA             ,WARD,"7,422","27,078,318",304.03,"25,781,970",289.48,"379,606","766,138","150,603","7,082","24,720,749",290.89,0.951
35510,NORTH DAKOTA             ,WELLS,"1,076","4,368,762",338.35,"4,198,061",325.13,"55,239","98,986","16,475","1,059","3,778,497",297.33,0.879
35520,NORTH DAKOTA             ,WILLIAMS,"2,997","8,129,212",226.04,"7,787,038",216.52,"108,223","206,452","27,498","2,851","8,523,802",249.15,0.884
36000,OHIO                     ,ADAMS,"3,192","12,552,399",327.70,"11,590,224",302.59,"331,878","520,574","109,720","3,024","13,994,212",385.64,1.085
36010,OHIO                     ,ALLEN,"11,789","52,843,211",373.53,"50,058,169",353.85,"390,857","2,279,313","114,871","11,264","47,607,043",352.21,1.002
