"AGED -- 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE, BENEFICIARIES ENROLLED IN PARTS A AND/OR B, PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY, REIMBURSEMENTS FOR HOSPICE AND COST CONTRACTS EXCLUDED",,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES,,,,,,
50340,WASHINGTON               ,WAHKIAKUM              ,796,"2,971,049",311.04,"2,473,257",258.93,"131,209","330,154","36,428",732,"2,850,215",324.48,0.872,,,,,,
50350,WASHINGTON               ,WALLA WALLA            ,"8,277","28,189,604",283.81,"25,568,337",257.42,"398,699","2,126,007","96,559","7,631","30,053,205",328.19,0.990,,,,,,
50360,WASHINGTON               ,WHATCOM                ,"18,494","62,298,831",280.72,"56,814,112",256.00,"582,615","4,775,580","126,522","16,403","60,622,618",307.99,0.932,,,,,,
50370,WASHINGTON               ,WHITMAN                ,"4,013","17,593,022",365.33,"16,623,573",345.20,"142,171","771,909","55,368","3,638","16,884,547",386.76,0.926,,,,,,
50380,WASHINGTON               ,YAKIMA                 ,"23,250","91,658,321",328.52,"79,432,589",284.70,"1,650,101","10,028,180","547,449","21,198","83,462,370",328.11,0.945,,,,,,
51000,WEST VIRGINIA            ,BARBOUR                ,"2,045","8,268,448",336.94,"7,195,746",293.23,"349,518","586,834","136,348","1,921","7,482,167",324.58,0.964,,,,,,
51010,WEST VIRGINIA            ,BERKELEY               ,"10,935","39,610,799",301.87,"36,549,613",278.54,"487,665","2,384,356","189,163","9,749","34,065,545",291.19,0.926,,,,,,
51020,WEST VIRGINIA            ,BOONE                  ,"2,392","11,847,187",412.74,"10,231,377",356.44,"453,032","954,290","208,486","2,293","9,561,441",347.49,1.035,,,,,,
51030,WEST VIRGINIA            ,BRAXTON                ,"1,562","4,932,031",263.13,"4,224,115",225.36,"222,308","405,914","79,693","1,450","5,733,764",329.53,0.958,,,,,,
51040,WEST VIRGINIA            ,BROOKE                 ,"2,254","10,978,893",405.90,"10,196,445",376.98,"275,292","334,313","172,841","2,115","8,696,527",342.65,1.038,,,,,,
51050,WEST VIRGINIA            ,CABELL                 ,"12,105","49,984,756",344.11,"43,087,873",296.63,"1,714,879","4,545,015","636,987","11,094","44,586,024",334.91,0.991,,,,,,
51060,WEST VIRGINIA            ,CALHOUN                ,999,"4,073,816",339.82,"3,638,305",303.50,"131,825","256,021","47,664",944,"4,449,115",392.75,0.873,,,,,,
51070,WEST VIRGINIA            ,CLAY                   ,"1,125","4,457,575",330.19,"3,691,086",273.41,"251,253","417,432","97,803","1,066","4,286,672",335.11,1.031,,,,,,
51080,WEST VIRGINIA            ,DODDRIDGE              ,629,"2,563,688",339.65,"2,163,521",286.64,"143,385","209,109","47,672",572,"1,908,030",277.98,0.909,,,,,,
51090,WEST VIRGINIA            ,FAYETTE                ,"5,498","26,581,017",402.89,"23,908,124",362.38,"608,843","1,819,400","244,650","5,149","21,752,632",352.05,1.056,,,,,,
51100,WEST VIRGINIA            ,GILMER                 ,800,"3,155,170",328.66,"2,657,602",276.83,"128,555","314,435","54,576",734,"3,088,719",350.67,0.932,,,,,,
51110,WEST VIRGINIA            ,GRANT                  ,"2,286","8,002,360",291.72,"7,604,008",277.19,"149,053","201,276","48,021","2,119","7,261,210",285.56,0.876,,,,,,
51120,WEST VIRGINIA            ,GREENBRIER             ,"5,251","18,835,279",298.92,"16,273,906",258.27,"824,062","1,379,005","358,304","4,966","19,564,499",328.31,1.034,,,,,,
51130,WEST VIRGINIA            ,HAMPSHIRE              ,"3,093","11,790,127",317.66,"11,222,651",302.37,"176,577","342,921","47,976","2,851","11,090,419",324.17,0.909,,,,,,
51140,WEST VIRGINIA            ,HANCOCK                ,"4,795","25,967,948",451.30,"23,694,171",411.79,"827,550","950,680","495,546","4,522","19,251,404",354.77,1.022,,,,,,
51150,WEST VIRGINIA            ,HARDY                  ,"1,821","6,557,030",300.07,"6,057,698",277.21,"185,414","258,469","55,447","1,654","5,823,189",293.39,0.896,,,,,,
51160,WEST VIRGINIA            ,HARRISON               ,"9,328","37,578,119",335.71,"31,968,844",285.60,"1,809,091","3,007,415","792,768","8,501","31,740,858",311.15,1.020,,,,,,
51170,WEST VIRGINIA            ,JACKSON                ,"4,119","17,526,242",354.58,"15,713,787",317.91,"509,897","1,121,103","181,452","3,944","14,925,419",315.36,0.992,,,,,,
51180,WEST VIRGINIA            ,JEFFERSON              ,"5,799","18,213,837",261.74,"17,164,867",246.66,"259,481","683,709","105,779","4,970","17,363,085",291.13,0.856,,,,,,
51190,WEST VIRGINIA            ,KANAWHA                ,"22,668","98,208,414",361.04,"85,761,158",315.28,"3,336,158","7,515,640","1,595,454","20,888","82,814,511",330.39,1.031,,,,,,
51200,WEST VIRGINIA            ,LEWIS                  ,"2,278","8,499,868",310.94,"7,173,483",262.42,"334,963","862,974","128,446","2,064","6,796,574",274.41,0.967,,,,,,
51210,WEST VIRGINIA            ,LINCOLN                ,"2,078","8,463,172",339.40,"7,350,037",294.76,"273,366","730,361","109,406","1,977","7,714,120",325.16,0.988,,,,,,
51220,WEST VIRGINIA            ,LOGAN                  ,"4,025","21,564,854",446.48,"19,109,395",395.64,"486,326","1,794,644","174,490","3,824","16,125,470",351.41,1.009,,,,,,
51230,WEST VIRGINIA            ,MCDOWELL               ,"2,542","12,790,980",419.32,"11,315,357",370.95,"272,713","1,031,979","170,931","2,439","9,984,698",341.15,1.035,,,,,,
51240,WEST VIRGINIA            ,MARION                 ,"8,218","34,287,655",347.69,"29,480,654",298.94,"1,723,858","2,414,269","668,873","7,680","33,236,739",360.64,1.038,,,,,,
51250,WEST VIRGINIA            ,MARSHALL               ,"3,023","14,018,396",386.44,"12,605,674",347.49,"539,480","624,369","248,871","2,843","10,757,578",315.32,1.010,,,,,,
51260,WEST VIRGINIA            ,MASON                  ,"3,557","14,588,061",341.77,"13,024,479",305.14,"256,804","1,230,211","76,567","3,395","13,359,237",327.91,0.971,,,,,,
51270,WEST VIRGINIA            ,MERCER                 ,"8,755","38,483,392",366.30,"33,657,043",320.36,"979,330","3,322,685","524,333","8,333","35,351,131",353.53,1.050,,,,,,
51280,WEST VIRGINIA            ,MINERAL                ,"3,810","19,313,256",422.42,"18,832,747",411.91,"187,759","220,321","72,428","3,609","16,948,967",391.36,0.987,,,,,,
51290,WEST VIRGINIA            ,MINGO                  ,"2,576","13,077,873",423.07,"11,455,616",370.59,"212,594","1,338,009","71,653","2,461","10,308,296",349.06,0.942,,,,,,
51300,WEST VIRGINIA            ,MONONGALIA             ,"7,053","30,456,275",359.85,"25,212,148",297.89,"2,256,574","2,027,169","960,382","6,184","23,478,828",316.39,0.971,,,,,,
51310,WEST VIRGINIA            ,MONROE                 ,"2,340","10,073,865",358.76,"8,882,189",316.32,"381,671","665,660","144,344","2,231","9,612,123",359.04,0.981,,,,,,
51320,WEST VIRGINIA            ,MORGAN                 ,"2,600","10,617,600",340.31,"10,212,342",327.32,"87,080","282,460","35,716","2,427","9,877,170",339.14,0.940,,,,,,
51330,WEST VIRGINIA            ,NICHOLAS               ,"3,144","12,038,547",319.09,"10,344,864",274.20,"499,942","1,044,296","149,441","2,935","11,217,443",318.50,0.906,,,,,,
51340,WEST VIRGINIA            ,OHIO                   ,"5,101","21,592,770",352.75,"19,465,380",318.00,"838,482","819,585","469,322","4,561","19,118,449",349.31,1.005,,,,,,
51350,WEST VIRGINIA            ,PENDLETON              ,"1,280","5,281,070",343.82,"4,865,908",316.79,"162,363","210,494","42,305","1,204","4,241,648",293.58,0.955,,,,,,
51360,WEST VIRGINIA            ,PLEASANTS              ,813,"3,796,665",389.16,"3,480,753",356.78,"91,371","196,322","28,217",761,"2,910,366",318.70,0.985,,,,,,
51370,WEST VIRGINIA            ,POCAHONTAS             ,"1,258","4,482,006",296.90,"3,980,446",263.68,"179,253","263,347","58,959","1,181","4,395,284",310.14,0.868,,,,,,
51380,WEST VIRGINIA            ,PRESTON                ,"4,145","16,841,825",338.60,"14,625,798",294.05,"979,348","843,620","393,055","3,866","15,236,280",328.42,0.957,,,,,,
51390,WEST VIRGINIA            ,PUTNAM                 ,"5,358","22,445,591",349.10,"20,109,405",312.76,"559,208","1,554,330","222,647","4,971","21,022,948",352.43,1.011,,,,,,
51400,WEST VIRGINIA            ,RALEIGH                ,"9,524","41,116,101",359.76,"36,262,755",317.29,"770,056","3,829,346","253,944","8,855","36,668,174",345.08,1.062,,,,,,
51410,WEST VIRGINIA            ,RANDOLPH               ,"4,265","16,525,930",322.90,"14,214,547",277.74,"753,194","1,336,788","221,399","3,970","13,646,041",286.44,0.990,,,,,,
51420,WEST VIRGINIA            ,RITCHIE                ,"1,405","5,479,431",325.00,"4,925,285",292.13,"150,689","353,224","50,232","1,299","5,109,929",327.81,0.987,,,,,,
51430,WEST VIRGINIA            ,ROANE                  ,"1,656","7,315,917",368.15,"6,509,944",327.59,"238,382","469,665","97,926","1,550","6,192,693",332.94,0.920,,,,,,
51440,WEST VIRGINIA            ,SUMMERS                ,"1,626","6,259,993",320.83,"5,705,380",292.40,"146,862","358,450","49,301","1,520","5,460,161",299.35,1.005,,,,,,
51450,WEST VIRGINIA            ,TAYLOR                 ,"1,927","7,394,036",319.76,"6,505,817",281.34,"357,330","403,467","127,421","1,779","6,056,317",283.69,0.911,,,,,,
51460,WEST VIRGINIA            ,TUCKER                 ,994,"3,917,497",328.43,"3,386,381",283.90,"198,147","275,107","57,861",932,"3,355,593",300.04,0.950,,,,,,
51470,WEST VIRGINIA            ,TYLER                  ,908,"4,317,335",396.23,"3,913,804",359.20,"142,418","206,661","54,449",866,"4,185,395",402.75,1.032,,,,,,
51480,WEST VIRGINIA            ,UPSHUR                 ,"2,754","8,980,791",271.75,"7,480,018",226.34,"543,235","789,632","167,906","2,519","8,361,358",276.61,0.956,,,,,,
51490,WEST VIRGINIA            ,WAYNE                  ,"3,663","15,758,112",358.50,"13,219,679",300.75,"550,255","1,782,350","205,828","3,443","13,410,867",324.59,0.948,,,,,,
51500,WEST VIRGINIA            ,WEBSTER                ,"1,180","3,890,470",274.75,"3,313,832",234.03,"196,781","302,276","77,580","1,125","4,980,273",368.91,0.984,,,,,,
51510,WEST VIRGINIA            ,WETZEL                 ,"2,141","9,636,189",375.07,"8,565,598",333.40,"426,887","470,757","172,945","2,031","8,347,639",342.51,0.986,,,,,,
51520,WEST VIRGINIA            ,WIRT                   ,771,"3,374,826",364.77,"3,079,866",332.89,"72,430","203,650","18,878",739,"2,775,747",313.01,0.898,,,,,,
51530,WEST VIRGINIA            ,WOOD                   ,"12,608","56,310,733",372.19,"51,797,508",342.36,"947,656","3,207,547","358,020","11,989","47,738,705",331.82,1.028,,,,,,
51540,WEST VIRGINIA            ,WYOMING                ,"2,389","10,517,638",366.88,"9,259,126",322.98,"198,858","996,996","62,657","2,290","9,481,585",345.04,0.962,,,,,,
52000,WISCONSIN                ,ADAMS                  ,"2,210","8,096,363",305.29,"7,361,302",277.58,"298,351","331,811","104,897","2,092","8,063,266",321.19,0.905,,,,,,
52010,WISCONSIN                ,ASHLAND                ,"2,089","6,778,650",270.41,"6,468,699",258.05,"53,375","227,908","28,666","1,981","7,146,256",300.62,0.973,,,,,,
52020,WISCONSIN                ,BARRON                 ,"5,677","21,872,441",321.07,"20,645,631",303.06,"336,963","793,441","96,405","5,297","24,007,656",377.69,0.979,,,,,,
52030,WISCONSIN                ,BAYFIELD               ,"1,998","6,424,901",267.97,"5,984,470",249.60,"102,208","303,305","34,916","1,864","6,640,479",296.87,0.866,,,,,,
52040,WISCONSIN                ,BROWN                  ,"16,731","55,747,665",277.67,"51,944,064",258.72,"347,546","3,363,191","92,863","15,203","56,971,026",312.28,0.954,,,,,,
52050,WISCONSIN                ,BUFFALO                ,"2,072","7,646,586",307.54,"7,095,560",285.37,"200,438","274,050","76,537","1,947","7,231,479",309.51,0.948,,,,,,
52060,WISCONSIN                ,BURNETT                ,"2,406","8,195,940",283.87,"7,543,097",261.26,"189,501","411,259","52,081","2,271","8,463,698",310.57,0.890,,,,,,
52070,WISCONSIN                ,CALUMET                ,"1,432","4,030,357",234.54,"3,848,371",223.95,"44,198","121,955","15,833","1,306","5,160,872",329.31,0.951,,,,,,
52080,WISCONSIN                ,CHIPPEWA               ,"6,485","27,245,071",350.10,"25,327,255",325.46,"300,337","1,513,268","104,209","6,083","24,410,541",334.41,0.958,,,,,,
52090,WISCONSIN                ,CLARK                  ,"2,616","12,010,068",382.58,"11,113,227",354.01,"223,192","477,352","196,296","2,394","9,454,619",329.11,1.000,,,,,,
52100,WISCONSIN                ,COLUMBIA               ,"7,524","26,177,447",289.93,"23,604,609",261.44,"1,291,675","968,836","312,327","6,810","21,929,149",268.34,0.862,,,,,,
52110,WISCONSIN                ,CRAWFORD               ,"1,827","7,008,216",319.66,"6,471,908",295.20,"218,351","232,789","85,167","1,691","5,612,695",276.60,0.948,,,,,,
52120,WISCONSIN                ,DANE                   ,"42,712","152,083,628",296.72,"131,062,470",255.71,"10,956,290","6,886,693","3,178,173","37,423","122,823,868",273.50,0.887,,,,,,
52130,WISCONSIN                ,DODGE                  ,"6,951","24,146,010",289.48,"22,306,662",267.43,"894,292","709,093","235,962","6,426","23,493,749",304.67,0.954,,,,,,
52140,WISCONSIN                ,DOOR                   ,"5,152","15,694,866",253.86,"14,945,676",241.75,"137,229","570,036","41,923","4,923","20,538,903",347.67,0.821,,,,,,
52150,WISCONSIN                ,DOUGLAS                ,"4,490","20,810,418",386.24,"19,133,729",355.12,"270,231","1,320,990","85,467","4,192","16,704,050",332.06,0.953,,,,,,
52160,WISCONSIN                ,DUNN                   ,"3,681","13,156,265",297.84,"12,591,180",285.05,"196,018","307,966","61,100","3,403","13,588,091",332.75,0.922,,,,,,
52170,WISCONSIN                ,EAU CLAIRE             ,"9,983","35,650,024",297.59,"33,079,994",276.14,"628,216","1,701,575","240,237","9,327","32,841,811",293.43,0.941,,,,,,
52180,WISCONSIN                ,FLORENCE               ,583,"1,806,272",258.19,"1,696,987",242.57,"19,127","83,611","6,544",534,"1,854,614",289.42,0.826,,,,,,
52190,WISCONSIN                ,FOND DU LAC            ,"9,118","26,321,142",240.56,"24,579,641",224.64,"603,919","957,668","179,913","8,390","30,147,881",299.44,0.953,,,,,,
52200,WISCONSIN                ,FOREST                 ,"1,444","5,066,067",292.36,"4,693,359",270.85,"84,709","256,398","31,600","1,328","5,058,772",317.44,0.950,,,,,,
52210,WISCONSIN                ,GRANT                  ,"5,792","19,452,779",279.88,"18,147,547",261.10,"659,023","473,789","172,418","5,248","18,813,200",298.74,0.896,,,,,,
52220,WISCONSIN                ,GREEN                  ,"4,848","15,511,614",266.63,"14,386,338",247.29,"630,772","347,843","146,660","4,457","16,564,963",309.72,0.934,,,,,,
52230,WISCONSIN                ,GREEN LAKE             ,"1,941","5,834,605",250.50,"5,571,596",239.21,"112,311","119,692","31,005","1,757","6,178,712",293.05,0.956,,,,,,
52240,WISCONSIN                ,IOWA                   ,"2,283","7,156,236",261.21,"6,613,319",241.40,"291,366","177,878","73,672","2,004","6,520,999",271.17,0.887,,,,,,
52250,WISCONSIN                ,IRON                   ,841,"3,101,824",307.35,"2,957,437",293.05,"33,504","99,049","11,832",798,"3,506,161",366.14,0.981,,,,,,
52260,WISCONSIN                ,JACKSON                ,"1,747","5,740,929",273.85,"5,354,177",255.40,"132,219","190,064","64,468","1,596","6,441,862",336.35,0.912,,,,,,
52270,WISCONSIN                ,JEFFERSON              ,"9,320","31,534,667",281.96,"29,182,572",260.93,"1,213,545","844,161","294,389","8,472","29,563,663",290.80,0.923,,,,,,
52280,WISCONSIN                ,JUNEAU                 ,"3,798","13,853,087",303.96,"12,409,845",272.29,"580,151","695,963","167,128","3,504","11,666,780",277.46,0.935,,,,,,
52290,WISCONSIN                ,KENOSHA                ,"13,989","58,820,769",350.40,"54,784,399",326.35,"927,313","2,764,603","344,453","12,933","54,089,383",348.52,0.978,,,,,,
52300,WISCONSIN                ,KEWAUNEE               ,"2,061","5,892,693",238.26,"5,519,273",223.16,"22,744","343,442","7,232","1,938","6,699,064",288.06,0.930,,,,,,
52310,WISCONSIN                ,LA CROSSE              ,"8,214","25,317,456",256.85,"21,436,732",217.48,"1,332,627","1,876,693","671,403","7,474","24,686,962",275.25,0.975,,,,,,
52320,WISCONSIN                ,LAFAYETTE              ,"1,805","7,556,822",348.88,"6,941,958",320.50,"337,934","206,024","70,905","1,658","6,499,782",326.69,0.955,,,,,,
52330,WISCONSIN                ,LANGLADE               ,"2,444","8,375,648",285.59,"8,001,004",272.81,"133,977","204,799","35,867","2,316","9,981,720",359.16,0.981,,,,,,
52340,WISCONSIN                ,LINCOLN                ,"3,727","11,289,396",252.42,"10,644,972",238.01,"198,184","373,125","73,113","3,486","15,677,594",374.78,1.031,,,,,,
52350,WISCONSIN                ,MANITOWOC              ,"8,635","30,587,578",295.19,"29,233,730",282.12,"214,589","1,076,419","62,838","8,120","30,160,846",309.53,1.003,,,,,,
52360,WISCONSIN                ,MARATHON               ,"10,654","36,426,692",284.92,"34,093,503",266.67,"737,608","1,260,420","335,160","9,808","34,002,952",288.90,1.023,,,,,,
52370,WISCONSIN                ,MARINETTE              ,"6,225","23,402,345",313.28,"22,351,926",299.22,"148,806","861,905","39,707","5,885","22,209,907",314.50,1.018,,,,,,
52380,WISCONSIN                ,MARQUETTE              ,"2,714","8,941,848",274.56,"8,113,060",249.11,"394,722","340,727","93,338","2,505","8,562,702",284.85,0.897,,,,,,
52381,WISCONSIN                ,MENOMINEE              ,369,"1,123,454",253.72,"1,070,366",241.73,"10,627","38,952","3,508",327,"1,186,802",302.45,0.909,,,,,,
52390,WISCONSIN                ,MILWAUKEE              ,"73,967","364,735,984",410.92,"313,562,006",353.27,"14,172,527","28,361,232","8,640,217","67,394","275,852,748",341.09,1.071,,,,,,
52400,WISCONSIN                ,MONROE                 ,"3,820","11,955,855",260.82,"10,692,083",233.25,"471,498","597,461","194,811","3,419","12,199,433",297.34,0.908,,,,,,
52410,WISCONSIN                ,OCONTO                 ,"3,158","10,699,749",282.35,"10,171,365",268.40,"98,922","402,884","26,577","2,917","11,890,881",339.70,0.961,,,,,,
52420,WISCONSIN                ,ONEIDA                 ,"6,326","20,398,726",268.72,"19,088,138",251.45,"242,621","963,069","104,896","6,038","23,044,812",318.05,0.939,,,,,,
52430,WISCONSIN                ,OUTAGAMIE              ,"10,274","27,044,142",219.36,"25,408,725",206.09,"597,547","806,489","231,380","9,239","32,033,930",288.94,0.943,,,,,,
52440,WISCONSIN                ,OZAUKEE                ,"9,881","30,335,340",255.84,"29,075,297",245.21,"426,543","657,355","176,143","8,935","35,681,501",332.79,0.927,,,,,,
52450,WISCONSIN                ,PEPIN                  ,"1,052","5,349,184",423.73,"5,080,396",402.44,"93,069","147,364","28,353","1,004","4,092,902",339.72,1.007,,,,,,
