"AGED -- 2007 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) AND 2007 DEMOGRAPHIC FACTORS "
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE
PERSONS AGED 65 AND OVER

 STATE , CODE , COUNTY ,PART A ENROLLMENT ,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME ,PART A DSH ,PART A GME ,PART A DEMOG FACTORS,PART B ENROLLMENT ,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA ,PART B DEMOG FACTORS,AGED & DBLD MEAN RISK SCORES
ILLINOIS                 ,14320,EDWARDS                ,"1,078","4,165,664",322.02,"3,984,945",308.05,"45,833","115,951","18,935",0.991,"1,051","3,323,070",263.40,0.996,0.881
ILLINOIS                 ,14330,EFFINGHAM              ,"5,224","18,034,005",287.68,"17,101,906",272.81,"382,078","414,487","135,534",0.963,"5,069","17,183,519",282.47,0.984,0.979
ILLINOIS                 ,14340,FAYETTE                ,"3,121","12,078,601",322.51,"11,478,830",306.49,"205,696","297,472","96,603",1.026,"3,070","11,974,313",325.04,1.021,0.996
ILLINOIS                 ,14350,FORD                   ,"2,081","9,402,105",376.51,"8,867,517",355.10,"168,155","306,447","59,986",1.029,"1,977","7,569,892",319.07,1.036,0.996
ILLINOIS                 ,14360,FRANKLIN               ,"6,538","29,445,385",375.31,"27,090,232",345.29,"630,444","1,418,898","305,811",1.002,"6,322","24,938,177",328.70,1.007,0.999
ILLINOIS                 ,14370,FULTON                 ,"5,284","20,878,935",329.28,"19,366,028",305.42,"451,197","866,124","195,586",1.012,"5,183","15,796,127",253.94,1.013,0.938
ILLINOIS                 ,14380,GALLATIN               ,"1,060","3,918,079",308.03,"3,714,479",292.02,"59,108","119,991","24,501",1.069,"1,034","3,364,507",271.09,1.059,0.927
ILLINOIS                 ,14390,GREENE                 ,"2,290","9,493,572",345.47,"8,814,620",320.76,"276,610","296,071","106,271",1.009,"2,242","7,791,885",289.58,1.011,0.935
ILLINOIS                 ,14400,GRUNDY                 ,"5,255","24,123,756",382.55,"23,354,692",370.36,"365,353","304,830","98,881",0.916,"5,097","18,437,266",301.43,0.954,0.970
ILLINOIS                 ,14410,HAMILTON               ,"1,474","6,140,239",347.14,"5,863,166",331.48,"76,131","165,704","35,238",1.074,"1,443","5,455,622",314.99,1.038,0.964
ILLINOIS                 ,14420,HANCOCK                ,"3,430","11,985,397",291.19,"11,237,806",273.03,"337,000","306,034","104,557",0.998,"3,337","10,824,388",270.30,1.005,0.923
ILLINOIS                 ,14421,HARDIN                 ,709,"3,553,235",417.63,"3,436,505",403.91,"18,288","92,137","6,305",1.067,705,"2,618,399",309.47,1.057,1.112
ILLINOIS                 ,14440,HENDERSON              ,"1,250","4,905,220",327.01,"4,556,195",303.75,"121,096","204,422","23,507",0.940,"1,213","4,102,023",281.64,0.967,0.921
ILLINOIS                 ,14450,HENRY                  ,"6,786","27,130,792",333.17,"25,654,267",315.04,"431,324","894,157","151,044",0.963,"6,610","23,703,363",298.80,0.984,0.960
ILLINOIS                 ,14460,IROQUOIS               ,"5,199","24,568,882",393.81,"23,138,963",370.89,"292,087","1,050,653","87,179",0.982,"5,047","16,482,328",272.14,0.999,1.022
ILLINOIS                 ,14470,JACKSON                ,"6,430","23,497,243",304.53,"20,812,717",269.73,"614,271","1,805,233","265,022",0.976,"6,237","22,390,708",299.17,0.990,0.930
ILLINOIS                 ,14480,JASPER                 ,"1,462","5,372,166",306.21,"5,096,859",290.52,"100,541","135,780","38,986",1.018,"1,433","4,796,828",278.79,1.009,0.973
ILLINOIS                 ,14490,JEFFERSON              ,"5,818","25,933,241",371.45,"24,001,252",343.78,"548,710","1,107,307","275,972",1.000,"5,659","19,932,738",293.48,0.998,1.023
ILLINOIS                 ,14500,JERSEY                 ,"2,707","12,137,772",373.65,"11,294,246",347.69,"328,302","380,587","134,637",0.982,"2,609","9,232,635",294.84,0.998,0.998
ILLINOIS                 ,14510,JO DAVIESS             ,"2,975","11,992,731",335.93,"11,312,472",316.88,"370,948","231,882","77,429",0.919,"2,836","9,099,320",267.37,0.964,0.867
ILLINOIS                 ,14520,JOHNSON                ,"1,978","6,558,205",276.30,"6,108,490",257.35,"80,966","337,399","31,350",0.943,"1,933","6,311,784",272.04,0.969,0.934
ILLINOIS                 ,14530,KANE                   ,"39,292","183,740,709",389.69,"175,472,577",372.16,"3,214,514","4,392,049","661,569",0.903,"36,422","135,328,906",309.63,0.962,0.937
ILLINOIS                 ,14540,KANKAKEE               ,"13,396","75,196,475",467.78,"69,242,001",430.74,"1,003,388","4,705,645","245,441",0.983,"12,867","47,131,350",305.25,1.004,1.021
ILLINOIS                 ,14550,KENDALL                ,"4,858","17,823,557",305.74,"16,452,885",282.23,"524,658","722,840","123,174",0.870,"4,574","14,822,267",270.02,0.936,0.911
ILLINOIS                 ,14560,KNOX                   ,"7,890","41,177,259",434.91,"39,239,531",414.44,"593,182","1,151,884","192,662",1.011,"7,687","25,246,110",273.67,1.021,0.988
ILLINOIS                 ,14570,LAKE                   ,"61,407","270,369,425",366.91,"253,709,392",344.30,"7,472,324","7,008,824","2,178,885",0.914,"57,549","229,456,435",332.26,0.971,0.937
ILLINOIS                 ,14580,LA SALLE               ,"16,851","72,932,317",360.67,"69,044,487",341.45,"1,520,501","1,888,153","479,176",0.962,"16,380","53,026,141",269.76,0.981,0.935
ILLINOIS                 ,14590,LAWRENCE               ,"2,577","11,961,205",386.79,"11,570,489",374.16,"72,612","295,197","22,907",1.086,"2,545","9,031,879",295.67,1.072,0.989
ILLINOIS                 ,14600,LEE                    ,"5,215","20,344,086",325.09,"19,217,822",307.09,"271,178","785,862","69,224",0.962,"5,020","16,009,629",265.72,0.987,0.909
ILLINOIS                 ,14610,LIVINGSTON             ,"4,739","19,985,003",351.43,"18,940,568",333.06,"338,807","602,828","102,800",1.024,"4,611","15,607,153",282.03,1.031,0.944
ILLINOIS                 ,14620,LOGAN                  ,"4,225","15,433,943",304.42,"14,224,121",280.55,"625,419","391,191","193,212",1.005,"4,113","12,759,474",258.49,1.013,0.937
ILLINOIS                 ,14630,MC DONOUGH             ,"4,128","14,690,359",296.56,"13,941,257",281.44,"329,757","315,047","104,298",1.015,"3,961","11,500,940",241.96,1.020,0.933
ILLINOIS                 ,14640,MC HENRY               ,"30,528","131,137,163",357.97,"126,549,602",345.45,"1,840,168","2,218,404","528,989",0.871,"28,739","104,615,837",303.34,0.935,0.915
ILLINOIS                 ,14650,MCLEAN                 ,"13,683","45,272,532",275.72,"43,338,451",263.94,"749,685","935,093","249,303",0.970,"13,142","43,107,963",273.33,0.996,0.939
ILLINOIS                 ,14660,MACON                  ,"16,221","59,874,669",307.60,"54,996,143",282.54,"1,111,144","3,390,482","376,900",0.979,"15,818","57,377,056",302.26,0.993,0.992
ILLINOIS                 ,14670,MACOUPIN               ,"8,033","33,839,168",351.04,"31,228,664",323.96,"1,097,053","1,075,293","438,158",0.994,"7,834","27,344,432",290.84,1.003,0.963
ILLINOIS                 ,14680,MADISON                ,"29,141","126,619,390",362.09,"114,504,262",327.44,"3,134,209","7,334,400","1,646,519",0.951,"27,894","95,237,859",284.52,0.980,0.997
ILLINOIS                 ,14690,MARION                 ,"7,374","38,471,313",434.76,"35,605,271",402.37,"799,123","1,658,812","408,107",1.000,"7,172","27,675,180",321.53,1.002,1.076
ILLINOIS                 ,14700,MARSHALL               ,"1,898","8,206,728",360.32,"7,595,483",333.49,"210,510","292,390","108,345",1.010,"1,856","5,926,758",266.11,1.017,0.989
ILLINOIS                 ,14710,MASON                  ,"2,757","10,253,441",309.92,"9,430,743",285.05,"345,869","345,190","131,639",0.989,"2,688","9,712,361",301.07,0.996,0.956
ILLINOIS                 ,14720,MASSAC                 ,"2,477","11,321,902",380.90,"10,943,108",368.16,"91,295","266,668","20,831",1.042,"2,439","8,378,536",286.17,1.038,1.070
ILLINOIS                 ,14730,MENARD                 ,"1,751","5,785,171",275.33,"5,069,562",241.27,"365,324","205,679","144,606",0.958,"1,678","4,983,992",247.47,0.986,0.946
ILLINOIS                 ,14740,MERCER                 ,"2,232","8,818,725",329.25,"8,444,058",315.27,"86,259","261,008","27,400",0.989,"2,169","7,716,852",296.48,0.997,0.907
ILLINOIS                 ,14750,MONROE                 ,"3,364","13,643,922",337.99,"12,872,359",318.88,"301,077","282,454","188,032",0.950,"3,219","10,642,100",275.50,0.980,1.023
ILLINOIS                 ,14760,MONTGOMERY             ,"5,128","17,836,240",289.85,"16,550,450",268.96,"557,587","510,807","217,396",1.018,"5,023","15,270,792",253.33,1.017,0.911
ILLINOIS                 ,14770,MORGAN                 ,"5,355","19,226,897",299.20,"17,784,888",276.76,"597,986","637,561","206,462",1.005,"5,183","15,486,698",248.97,1.015,0.930
ILLINOIS                 ,14780,MOULTRIE               ,"2,549","10,373,567",339.14,"9,530,160",311.57,"147,143","646,362","49,902",1.068,"2,465","8,925,042",301.69,1.064,1.009
ILLINOIS                 ,14790,OGLE                   ,"6,223","24,314,175",325.60,"22,802,296",305.35,"308,483","1,102,538","100,858",0.954,"5,954","18,869,072",264.07,0.986,0.946
ILLINOIS                 ,14800,PEORIA                 ,"20,737","85,887,699",345.15,"76,345,744",306.80,"3,095,704","4,852,941","1,593,310",0.981,"20,078","62,525,376",259.50,1.002,0.976
ILLINOIS                 ,14810,PERRY                  ,"3,328","14,826,215",371.25,"13,607,143",340.72,"369,695","671,867","177,510",0.974,"3,244","12,383,927",318.03,0.991,0.931
ILLINOIS                 ,14820,PIATT                  ,"2,320","9,281,484",333.39,"8,590,955",308.58,"191,269","437,910","61,350",0.947,"2,204","7,775,666",293.99,0.979,0.967
ILLINOIS                 ,14830,PIKE                   ,"2,904","10,166,812",291.75,"9,554,997",274.19,"268,179","243,889","99,747",1.045,"2,815","9,820,670",290.64,1.018,0.947
ILLINOIS                 ,14831,POPE                   ,691,"3,250,868",392.05,"3,131,811",377.69,"19,385","91,048","8,624",0.998,672,"2,264,470",280.78,1.010,0.929
ILLINOIS                 ,14850,PULASKI                ,930,"3,473,741",311.27,"3,281,548",294.05,"14,266","169,734","8,193",1.105,888,"2,833,322",265.79,1.063,0.993
ILLINOIS                 ,14860,PUTNAM                 ,941,"4,559,273",403.76,"4,301,330",380.92,"87,450","140,647","29,846",0.907,918,"3,195,670",289.80,0.934,0.921
ILLINOIS                 ,14870,RANDOLPH               ,"4,788","19,895,980",346.28,"18,656,866",324.72,"525,348","475,206","238,560",0.979,"4,633","16,844,822",302.94,0.999,0.981
ILLINOIS                 ,14880,RICHLAND               ,"2,777","11,132,383",334.07,"10,477,707",314.42,"148,345","459,384","46,947",1.010,"2,709","8,560,523",263.30,1.011,0.940
ILLINOIS                 ,14890,ROCK ISLAND            ,"18,533","78,430,874",352.66,"73,972,807",332.62,"996,408","3,215,603","246,056",0.955,"17,834","63,331,627",295.93,0.981,0.963
ILLINOIS                 ,14900,ST CLAIR               ,"24,589","112,465,584",381.15,"102,088,266",345.98,"2,953,546","5,567,886","1,855,886",0.991,"23,472","83,368,994",295.99,1.012,1.037
ILLINOIS                 ,14910,SALINE                 ,"4,458","18,296,653",342.02,"17,152,899",320.64,"280,028","766,398","97,328",1.033,"4,347","15,092,415",289.31,1.034,0.965
ILLINOIS                 ,14920,SANGAMON               ,"24,834","95,317,511",319.85,"83,352,300",279.70,"5,617,036","4,111,964","2,236,211",0.940,"23,854","73,709,960",257.50,0.971,0.985
ILLINOIS                 ,14921,SCHUYLER               ,"1,175","3,706,130",262.85,"3,376,323",239.46,"161,470","115,302","53,035",1.021,"1,134","3,291,610",241.78,1.011,0.909
ILLINOIS                 ,14940,SCOTT                  ,818,"2,473,129",251.95,"2,275,013",231.77,"79,276","93,679","25,161",0.993,799,"2,294,548",239.19,0.998,0.942
ILLINOIS                 ,14950,SHELBY                 ,"3,768","14,312,544",316.54,"13,396,136",296.27,"260,535","567,295","88,578",0.974,"3,676","12,608,860",285.83,0.986,0.977
ILLINOIS                 ,14960,STARK                  ,"1,028","4,233,656",343.20,"3,888,364",315.20,"112,011","183,641","49,640",1.001,"1,004","3,388,456",281.01,1.009,0.981
ILLINOIS                 ,14970,STEPHENSON             ,"6,613","22,065,266",278.05,"20,720,075",261.10,"461,878","776,933","106,380",0.966,"6,401","17,828,899",232.09,0.987,0.951
ILLINOIS                 ,14980,TAZEWELL               ,"17,359","68,356,890",328.15,"60,968,247",292.68,"2,335,709","3,862,922","1,190,012",0.948,"16,921","53,179,730",261.90,0.980,0.975
ILLINOIS                 ,14981,UNION                  ,"2,758","10,062,596",304.04,"9,180,566",277.39,"191,259","608,284","82,487",1.065,"2,725","9,104,997",278.42,1.047,0.944
ILLINOIS                 ,14982,VERMILION              ,"10,129","43,560,633",358.38,"40,538,538",333.52,"805,706","1,994,912","221,477",0.999,"9,531","31,212,688",272.89,1.016,0.956
ILLINOIS                 ,14983,WABASH                 ,"2,003","7,851,151",326.64,"7,581,810",315.44,"84,998","153,116","31,227",1.020,"1,943","7,200,395",308.79,1.013,0.906
ILLINOIS                 ,14984,WARREN                 ,"2,674","11,032,281",343.81,"10,508,377",327.49,"158,504","312,335","53,065",0.987,"2,586","7,974,895",256.96,1.004,0.944
ILLINOIS                 ,14985,WASHINGTON             ,"2,235","8,945,224",333.53,"8,161,066",304.29,"271,770","380,487","131,901",0.994,"2,168","8,259,279",317.42,1.000,0.997
ILLINOIS                 ,14986,WAYNE                  ,"2,972","10,678,405",299.42,"10,216,118",286.45,"144,602","255,701","61,984",1.004,"2,920","10,953,521",312.50,0.996,0.945
ILLINOIS                 ,14987,WHITE                  ,"2,932","11,006,189",312.82,"10,563,862",300.25,"137,285","248,446","56,596",1.016,"2,845","9,196,093",269.32,1.014,0.914
ILLINOIS                 ,14988,WHITESIDE              ,"9,364","35,499,198",315.92,"33,979,919",302.40,"618,899","753,866","146,514",0.952,"9,161","29,814,433",271.19,0.975,0.969
ILLINOIS                 ,14989,WILL                   ,"49,142","256,068,053",434.23,"240,254,182",407.41,"6,352,491","7,483,512","1,977,868",0.903,"46,746","188,622,458",336.25,0.954,0.975
ILLINOIS                 ,14990,WILLIAMSON             ,"9,138","38,534,174",351.41,"35,173,619",320.76,"768,225","2,300,539","291,791",0.978,"8,797","31,321,163",296.69,0.992,0.987
ILLINOIS                 ,14991,WINNEBAGO              ,"29,938","126,052,425",350.87,"116,442,078",324.12,"1,668,324","7,342,499","599,524",0.970,"28,511","92,789,626",271.21,0.998,0.963
ILLINOIS                 ,14992,WOODFORD               ,"4,201","16,365,205",324.63,"15,051,791",298.58,"443,215","669,272","200,927",0.997,"4,086","12,387,503",252.59,1.008,0.941
INDIANA                  ,15000,ADAMS                  ,"3,061","12,591,179",342.79,"12,304,504",334.98,"61,124","203,364","22,187",1.024,"2,920","9,181,699",261.98,1.030,0.971
INDIANA                  ,15010,ALLEN                  ,"28,093","111,907,053",331.95,"106,390,916",315.59,"991,156","4,040,600","484,381",0.972,"26,221","83,054,458",263.95,0.998,1.006
INDIANA                  ,15020,BARTHOLOMEW            ,"9,178","32,503,078",295.12,"30,704,671",278.79,"358,165","1,356,089","84,153",0.914,"8,778","25,191,961",239.14,0.958,0.962
INDIANA                  ,15030,BENTON                 ,"1,279","5,077,441",330.82,"4,837,734",315.20,"66,521","155,045","18,141",0.951,"1,201","4,182,062",290.06,0.988,0.930
INDIANA                  ,15040,BLACKFORD              ,"2,177","10,509,629",402.30,"9,850,782",377.08,"284,762","265,964","108,121",0.949,"2,120","7,647,989",300.60,0.974,0.981
INDIANA                  ,15050,BOONE                  ,"5,269","23,811,069",376.59,"22,336,759",353.27,"542,560","751,847","179,903",0.946,"4,970","17,591,666",294.95,0.990,1.007
INDIANA                  ,15060,BROWN                  ,"1,188","4,083,525",286.44,"3,903,484",273.81,"35,189","136,174","8,678",0.951,"1,135","3,274,573",240.35,0.977,0.920
INDIANA                  ,15070,CARROLL                ,"1,988","8,933,937",374.49,"8,485,321",355.69,"97,000","326,995","24,621",0.952,"1,890","6,757,014",297.82,0.991,0.977
INDIANA                  ,15080,CASS                   ,"5,312","20,170,348",316.43,"19,069,758",299.16,"265,944","762,098","72,548",0.950,"5,095","17,297,557",282.90,0.980,0.971
INDIANA                  ,15090,CLARK                  ,"12,209","57,300,528",391.11,"52,488,819",358.27,"837,229","3,737,483","236,997",0.929,"11,537","41,684,305",301.08,0.973,1.039
INDIANA                  ,15100,CLAY                   ,"4,078","17,011,229",347.62,"16,156,813",330.16,"211,377","555,086","87,953",0.938,"3,948","14,977,328",316.08,0.974,1.022
INDIANA                  ,15110,CLINTON                ,"4,029","18,530,473",383.27,"17,692,618",365.94,"256,048","509,052","72,755",1.000,"3,838","13,601,417",295.32,1.025,0.978
INDIANA                  ,15120,CRAWFORD               ,"1,530","6,654,376",362.44,"6,266,291",341.30,"76,392","293,742","17,951",0.949,"1,462","4,438,080",252.94,0.981,0.953
INDIANA                  ,15130,DAVIESS                ,"3,789","17,783,693",391.13,"16,883,562",371.33,"160,962","700,470","38,699",1.011,"3,649","12,296,589",280.78,1.017,1.029
INDIANA                  ,15140,DEARBORN               ,"5,351","20,349,211",316.91,"18,773,486",292.37,"540,177","867,449","168,099",0.920,"5,091","15,782,339",258.33,0.965,0.969
INDIANA                  ,15150,DECATUR                ,"3,214","13,045,792",338.25,"12,542,475",325.20,"171,109","282,951","49,257",0.961,"3,083","9,606,218",259.62,0.988,0.961
INDIANA                  ,15160,DE KALB                ,"3,688","14,643,481",330.88,"14,024,888",316.90,"107,821","476,034","34,738",0.954,"3,490","10,552,876",251.92,0.980,1.003
INDIANA                  ,15170,DELAWARE               ,"15,535","60,570,580",324.91,"53,473,406",286.84,"3,019,306","2,778,367","1,299,501",0.943,"14,893","46,573,735",260.59,0.976,1.009
INDIANA                  ,15180,DUBOIS                 ,"5,361","19,861,163",308.73,"19,433,828",302.09,"133,463","260,221","33,651",0.950,"5,112","14,902,544",242.89,0.983,0.957
INDIANA                  ,15190,ELKHART                ,"18,898","67,808,085",299.01,"64,989,188",286.58,"486,328","2,191,238","141,331",0.943,"17,575","54,291,950",257.42,0.979,0.976
